Created on 05-15-2020,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume DAS,Volume HBTC
2020-02-23,DASHBTC,0.01075,0.011,0.0107,0.01088,16681.56,181.25
2020-02-22,DASHBTC,0.0111,0.0113,0.01069,0.01075,21628.64,236.7
2020-02-21,DASHBTC,0.01094,0.0113,0.01074,0.0111,21781.68,239.4
2020-02-20,DASHBTC,0.01093,0.01115,0.0105,0.01094,35815.93,386.81
2020-02-19,DASHBTC,0.01136,0.01138,0.0108,0.01093,27382.92,305.32
2020-02-18,DASHBTC,0.01182,0.0119,0.01117,0.01136,30876.1,356.91
2020-02-17,DASHBTC,0.01119,0.01198,0.01054,0.01182,52421.25,587.35
2020-02-16,DASHBTC,0.01219,0.01231,0.01043,0.01119,43347.29,499.77
2020-02-15,DASHBTC,0.0129,0.0129,0.01171,0.01219,25237.61,312.96
2020-02-14,DASHBTC,0.01281,0.01303,0.01262,0.0129,14249.03,181.95
2020-02-13,DASHBTC,0.01293,0.0132,0.01252,0.01281,29727.99,380.56
2020-02-12,DASHBTC,0.01264,0.01324,0.01256,0.01293,26886.81,347.71
2020-02-11,DASHBTC,0.01295,0.013,0.0125,0.01264,30432.75,388.02
2020-02-10,DASHBTC,0.01265,0.01304,0.01243,0.01295,27359.29,346.51
2020-02-09,DASHBTC,0.01275,0.01315,0.01236,0.01265,27676.1,351.65
2020-02-08,DASHBTC,0.01208,0.01337,0.01167,0.01275,51074.17,651.76
2020-02-07,DASHBTC,0.01232,0.01248,0.01201,0.01208,20761.59,253.64
2020-02-06,DASHBTC,0.01279,0.01294,0.01208,0.01232,43386.74,542.54
2020-02-05,DASHBTC,0.01206,0.01317,0.01194,0.01279,52386.23,657.49
2020-02-04,DASHBTC,0.0124,0.01241,0.01183,0.01206,39612.81,480.52
2020-02-03,DASHBTC,0.01224,0.01249,0.01217,0.0124,37621.04,464.27
2020-02-02,DASHBTC,0.01244,0.01247,0.01221,0.01224,41232.19,508.11
2020-02-01,DASHBTC,0.0124,0.01267,0.01227,0.01244,39150.92,487.59
2020-01-31,DASHBTC,0.01282,0.01313,0.01222,0.0124,47943.03,603.16
2020-01-30,DASHBTC,0.01309,0.01346,0.0128,0.01282,61492.72,806.61
2020-01-29,DASHBTC,0.01232,0.0137,0.01227,0.01309,68151.29,873.69
2020-01-28,DASHBTC,0.01265,0.01292,0.01229,0.01232,55610.14,699.4
2020-01-27,DASHBTC,0.0129,0.01367,0.01258,0.01265,67204.07,887.95
2020-01-26,DASHBTC,0.01217,0.01331,0.01203,0.0129,91681.89,1169.2
2020-01-25,DASHBTC,0.01187,0.01235,0.0117,0.01217,47057.01,561.36
2020-01-24,DASHBTC,0.01223,0.01235,0.01131,0.01187,57356.8,683.26
2020-01-23,DASHBTC,0.01241,0.01247,0.01178,0.01223,53770.69,651.53
2020-01-22,DASHBTC,0.01273,0.01273,0.01233,0.01241,16567.77,206.15
2020-01-21,DASHBTC,0.0127,0.0132,0.01245,0.01273,46122.49,592.17
2020-01-20,DASHBTC,0.01206,0.01333,0.01161,0.0127,74300.09,917.68
2020-01-19,DASHBTC,0.01135,0.01238,0.01074,0.01206,91257.52,1051.09
2020-01-18,DASHBTC,0.0127,0.01308,0.01069,0.01135,124401.31,1480.56
2020-01-17,DASHBTC,0.01461,0.01464,0.01235,0.0127,186170.25,2570.24
2020-01-16,DASHBTC,0.01516,0.01521,0.01301,0.01461,117430.32,1662.25
2020-01-15,DASHBTC,0.01012,0.01607,0.01012,0.01516,179092.66,2452.55
2020-01-14,DASHBTC,0.00857,0.01028,0.00853,0.01012,83325.65,797.12
2020-01-13,DASHBTC,0.00809,0.00875,0.00788,0.00857,27554.23,227.53
2020-01-12,DASHBTC,0.00791,0.00844,0.00778,0.00809,46003.97,369.58
2020-01-11,DASHBTC,0.00694,0.0083,0.00683,0.00791,54992.52,419.9
2020-01-10,DASHBTC,0.00646,0.00713,0.00639,0.00694,33452.84,228.74
2020-01-09,DASHBTC,0.00651,0.00669,0.00635,0.00646,17831.38,116.4
2020-01-08,DASHBTC,0.0067,0.00678,0.0064,0.00651,18806.93,123.17
2020-01-07,DASHBTC,0.0073,0.00734,0.00667,0.0067,26884.95,186.94
2020-01-06,DASHBTC,0.00696,0.00765,0.00683,0.0073,37306.47,269.49
2020-01-05,DASHBTC,0.00628,0.00714,0.00623,0.00696,26883.82,178.79
2020-01-04,DASHBTC,0.00598,0.0065,0.00588,0.00628,41299.02,254.94
2020-01-03,DASHBTC,0.00575,0.00599,0.00572,0.00598,13683.99,80.08
2020-01-02,DASHBTC,0.00582,0.00582,0.00571,0.00575,8530.67,49.13
2020-01-01,DASHBTC,0.00573,0.00591,0.0057,0.00582,7585.58,43.86
2019-12-31,DASHBTC,0.00583,0.00591,0.0057,0.00573,10536.15,61.18
2019-12-30,DASHBTC,0.00604,0.00605,0.00581,0.00583,11348.1,67.56
2019-12-29,DASHBTC,0.00572,0.00607,0.00566,0.00604,18082.05,107.39
2019-12-28,DASHBTC,0.00546,0.00586,0.00545,0.00572,11655.03,66.44
2019-12-27,DASHBTC,0.00555,0.00558,0.00539,0.00546,8930.32,48.7
2019-12-26,DASHBTC,0.00565,0.00567,0.00532,0.00555,24073.2,132.05
2019-12-25,DASHBTC,0.00575,0.00576,0.00559,0.00565,16630.43,94.91
2019-12-24,DASHBTC,0.00586,0.00587,0.00572,0.00575,9952.42,57.67
2019-12-23,DASHBTC,0.0059,0.00592,0.00579,0.00586,10057.42,58.84
2019-12-22,DASHBTC,0.00598,0.00605,0.00588,0.0059,5976.17,35.66
2019-12-21,DASHBTC,0.00602,0.00606,0.00595,0.00598,4467.93,26.85
2019-12-20,DASHBTC,0.00599,0.00605,0.00592,0.00602,6420.99,38.4
2019-12-19,DASHBTC,0.0061,0.00612,0.00596,0.00599,9746.22,58.72
2019-12-18,DASHBTC,0.00621,0.00646,0.00608,0.0061,14532.24,91.25
2019-12-17,DASHBTC,0.00668,0.00668,0.00618,0.00621,19989.31,128.7
2019-12-16,DASHBTC,0.00712,0.00714,0.00658,0.00668,23387.87,161.04
2019-12-15,DASHBTC,0.007,0.00718,0.00693,0.00712,9556.62,67.49
2019-12-14,DASHBTC,0.00698,0.00705,0.00693,0.007,9360.88,65.67
2019-12-13,DASHBTC,0.00693,0.00701,0.00688,0.00698,12467.91,86.62
2019-12-12,DASHBTC,0.00749,0.00749,0.0069,0.00693,8774.95,60.98
2019-12-11,DASHBTC,0.00749,0.00749,0.00749,0.00749,0.0,0.0
2019-12-10,DASHBTC,0.00749,0.00749,0.00749,0.00749,0.0,0.0
2019-12-09,DASHBTC,0.00749,0.00749,0.00749,0.00749,0.0,0.0
2019-12-08,DASHBTC,0.00749,0.00749,0.00749,0.00749,0.0,0.0
2019-12-07,DASHBTC,0.00749,0.00749,0.00749,0.00749,0.0,0.0
2019-12-06,DASHBTC,0.00749,0.00749,0.00749,0.00749,0.0,0.0
2019-12-05,DASHBTC,0.00749,0.00749,0.00749,0.00749,0.0,0.0
2019-12-04,DASHBTC,0.00749,0.00749,0.00749,0.00749,0.0,0.0
2019-12-03,DASHBTC,0.00749,0.00749,0.00749,0.00749,0.0,0.0
2019-12-02,DASHBTC,0.00749,0.00749,0.00749,0.00749,0.0,0.0
2019-12-01,DASHBTC,0.00749,0.00749,0.00749,0.00749,0.0,0.0
2019-11-30,DASHBTC,0.00749,0.00749,0.00749,0.00749,0.0,0.0
2019-11-29,DASHBTC,0.00749,0.00749,0.00749,0.00749,0.0,0.0
2019-11-28,DASHBTC,0.00749,0.00749,0.00749,0.00749,0.0,0.0
2019-11-27,DASHBTC,0.00749,0.00749,0.00749,0.00749,0.0,0.0
2019-11-26,DASHBTC,0.00749,0.00749,0.00749,0.00749,0.0,0.0
2019-11-25,DASHBTC,0.00749,0.00749,0.00749,0.00749,0.0,0.0
2019-11-24,DASHBTC,0.00746,0.00753,0.00744,0.00749,34564.6,259.46
2019-11-23,DASHBTC,0.00757,0.00778,0.00738,0.00746,9152.06,69.9
2019-11-22,DASHBTC,0.00791,0.00797,0.00752,0.00757,9566.0,74.68
2019-11-21,DASHBTC,0.00785,0.00802,0.00779,0.00791,7661.58,60.49
2019-11-20,DASHBTC,0.00803,0.00807,0.0078,0.00785,6106.86,48.54
2019-11-19,DASHBTC,0.00785,0.00804,0.00782,0.00803,6169.92,48.8
2019-11-18,DASHBTC,0.00796,0.00799,0.00781,0.00785,3030.12,23.96
2019-11-17,DASHBTC,0.00801,0.00802,0.00791,0.00796,4820.53,38.35
2019-11-16,DASHBTC,0.00803,0.00804,0.00795,0.00801,6170.63,49.32
2019-11-15,DASHBTC,0.00795,0.00803,0.00787,0.00803,7737.79,61.68
2019-11-14,DASHBTC,0.00794,0.00798,0.00792,0.00795,5804.16,46.15
2019-11-13,DASHBTC,0.00797,0.00805,0.00794,0.00794,7722.69,61.62
2019-11-12,DASHBTC,0.00803,0.00806,0.00793,0.00797,7181.78,57.51
2019-11-11,DASHBTC,0.0079,0.00817,0.0079,0.00803,7332.44,58.94
2019-11-10,DASHBTC,0.00789,0.00798,0.00764,0.0079,8261.07,65.03
2019-11-09,DASHBTC,0.0079,0.00795,0.00785,0.00789,6539.15,51.68
2019-11-08,DASHBTC,0.00784,0.00792,0.00777,0.0079,5777.87,45.29
2019-11-07,DASHBTC,0.00794,0.00797,0.0078,0.00784,6182.61,48.7
2019-11-06,DASHBTC,0.008,0.008,0.00783,0.00794,6963.79,55.07
2019-11-05,DASHBTC,0.00773,0.008,0.00766,0.008,4471.14,35.01
2019-11-04,DASHBTC,0.00773,0.00787,0.0077,0.00773,6424.72,49.99
2019-11-03,DASHBTC,0.00776,0.00779,0.0077,0.00773,6467.86,50.06
2019-11-02,DASHBTC,0.00777,0.00782,0.0077,0.00776,5390.9,41.83
2019-11-01,DASHBTC,0.00783,0.00788,0.00771,0.00777,5751.19,44.8
2019-10-31,DASHBTC,0.00786,0.00794,0.00767,0.00783,4075.91,31.81
2019-10-30,DASHBTC,0.00774,0.00808,0.00773,0.00786,6336.15,50.11
2019-10-29,DASHBTC,0.00778,0.00809,0.00772,0.00774,4624.82,36.34
2019-10-28,DASHBTC,0.00754,0.00788,0.00752,0.00778,5551.1,42.97
2019-10-27,DASHBTC,0.00762,0.00773,0.00736,0.00754,6893.42,52.18
2019-10-26,DASHBTC,0.00811,0.00811,0.00712,0.00762,14582.96,110.12
2019-10-25,DASHBTC,0.0084,0.00846,0.00792,0.00811,5777.18,47.43
2019-10-24,DASHBTC,0.0084,0.00846,0.0083,0.0084,3703.62,31.0
2019-10-23,DASHBTC,0.00837,0.00844,0.00829,0.0084,6130.79,51.3
2019-10-22,DASHBTC,0.00838,0.00846,0.00817,0.00837,2886.19,24.1
2019-10-21,DASHBTC,0.00843,0.00846,0.00831,0.00838,4729.45,39.76
2019-10-20,DASHBTC,0.00848,0.00856,0.00842,0.00843,3435.31,29.16
2019-10-19,DASHBTC,0.00855,0.00858,0.00845,0.00848,1253.09,10.66
2019-10-18,DASHBTC,0.00853,0.00865,0.00848,0.00855,2766.73,23.72
2019-10-17,DASHBTC,0.00851,0.00868,0.00845,0.00853,1824.6,15.57
2019-10-16,DASHBTC,0.00874,0.00876,0.0084,0.00851,4460.25,38.27
2019-10-15,DASHBTC,0.00852,0.00883,0.0085,0.00874,5684.98,49.27
2019-10-14,DASHBTC,0.00851,0.00862,0.00845,0.00852,2747.74,23.42
2019-10-13,DASHBTC,0.00851,0.0086,0.00847,0.00851,1794.9,15.3
2019-10-12,DASHBTC,0.00841,0.00882,0.00838,0.00851,4090.1,34.9
2019-10-11,DASHBTC,0.00848,0.00868,0.00837,0.00841,4055.95,34.39
2019-10-10,DASHBTC,0.00861,0.00869,0.00835,0.00848,4592.73,39.04
2019-10-09,DASHBTC,0.00864,0.00875,0.00847,0.00861,4388.58,37.82
2019-10-08,DASHBTC,0.00864,0.00894,0.00859,0.00864,6695.66,58.78
2019-10-07,DASHBTC,0.00881,0.00887,0.00861,0.00864,5386.46,46.84
2019-10-06,DASHBTC,0.00858,0.00892,0.00855,0.00881,6323.14,55.2
2019-10-05,DASHBTC,0.00853,0.0086,0.00851,0.00858,2463.33,21.07
2019-10-04,DASHBTC,0.00843,0.00856,0.0084,0.00853,6352.11,53.91
2019-10-03,DASHBTC,0.00844,0.00855,0.00832,0.00843,8310.53,70.17
2019-10-02,DASHBTC,0.00843,0.00851,0.00839,0.00844,5686.02,48.08
2019-10-01,DASHBTC,0.00854,0.00864,0.00835,0.00843,5144.78,43.65
2019-09-30,DASHBTC,0.00856,0.00866,0.00848,0.00854,6024.6,51.75
2019-09-29,DASHBTC,0.00864,0.00872,0.00848,0.00856,7085.33,60.73
2019-09-28,DASHBTC,0.00872,0.00878,0.00864,0.00864,6568.82,57.27
2019-09-27,DASHBTC,0.00851,0.00877,0.00843,0.00872,7555.46,64.64
2019-09-26,DASHBTC,0.00861,0.0087,0.00843,0.00851,8488.07,72.85
2019-09-25,DASHBTC,0.00842,0.00879,0.00834,0.00861,12848.71,110.0
2019-09-24,DASHBTC,0.00897,0.00902,0.0082,0.00842,17168.82,148.34
2019-09-23,DASHBTC,0.00906,0.0092,0.00888,0.00897,8956.5,80.76
2019-09-22,DASHBTC,0.00932,0.00937,0.00904,0.00906,7105.96,65.49
2019-09-21,DASHBTC,0.0095,0.00954,0.0093,0.00932,3701.29,34.86
2019-09-20,DASHBTC,0.00974,0.00978,0.00939,0.0095,8423.37,80.44
2019-09-19,DASHBTC,0.00962,0.01047,0.00923,0.00974,23721.0,233.99
2019-09-18,DASHBTC,0.00924,0.00973,0.00922,0.00962,11011.93,103.48
2019-09-17,DASHBTC,0.00902,0.00971,0.00891,0.00924,8772.36,80.57
2019-09-16,DASHBTC,0.00862,0.00914,0.0086,0.00902,11428.69,100.93
2019-09-15,DASHBTC,0.00883,0.00885,0.0086,0.00862,4794.52,41.84
2019-09-14,DASHBTC,0.00903,0.00921,0.00878,0.00883,11951.36,106.51
2019-09-13,DASHBTC,0.0082,0.00914,0.00816,0.00903,9628.61,82.79
2019-09-12,DASHBTC,0.00813,0.00963,0.00806,0.0082,9450.07,81.6
2019-09-11,DASHBTC,0.00821,0.00841,0.00811,0.00813,3297.66,27.23
2019-09-10,DASHBTC,0.00835,0.00839,0.00818,0.00821,2140.08,17.78
2019-09-09,DASHBTC,0.00843,0.00862,0.00835,0.00835,2509.62,21.26
2019-09-08,DASHBTC,0.008,0.00843,0.008,0.00843,2069.66,17.07
2019-09-07,DASHBTC,0.00776,0.00805,0.00773,0.008,1719.39,13.58
2019-09-06,DASHBTC,0.00758,0.00779,0.00741,0.00776,6198.12,47.08
2019-09-05,DASHBTC,0.00765,0.00775,0.00758,0.00758,2215.66,16.94
2019-09-04,DASHBTC,0.00779,0.00788,0.0076,0.00765,3918.36,30.29
2019-09-03,DASHBTC,0.00785,0.00786,0.0077,0.00779,4499.87,35.04
2019-09-02,DASHBTC,0.00816,0.00841,0.00779,0.00785,8032.17,64.78
2019-09-01,DASHBTC,0.00831,0.00836,0.00816,0.00816,1904.96,15.77
2019-08-31,DASHBTC,0.00837,0.00859,0.00818,0.00831,10773.23,89.74
2019-08-30,DASHBTC,0.00841,0.00856,0.00833,0.00837,3982.93,33.59
2019-08-29,DASHBTC,0.0087,0.00874,0.00827,0.00841,4636.1,39.33
2019-08-28,DASHBTC,0.0089,0.00892,0.00867,0.0087,3985.13,35.12
2019-08-27,DASHBTC,0.0089,0.00898,0.00886,0.0089,3079.78,27.46
2019-08-26,DASHBTC,0.009,0.00901,0.00877,0.0089,3839.45,34.1
2019-08-25,DASHBTC,0.0091,0.00918,0.00895,0.009,3889.07,35.36
2019-08-24,DASHBTC,0.009,0.00922,0.00885,0.0091,4036.16,36.53
2019-08-23,DASHBTC,0.00899,0.00951,0.00896,0.009,17389.8,159.33
2019-08-22,DASHBTC,0.00889,0.00905,0.00889,0.00899,4341.91,38.93
2019-08-21,DASHBTC,0.00871,0.00893,0.00867,0.00889,5807.22,51.11
2019-08-20,DASHBTC,0.00892,0.00892,0.00868,0.00871,4975.39,43.91
2019-08-19,DASHBTC,0.00919,0.00922,0.00891,0.00892,4271.37,38.59
2019-08-18,DASHBTC,0.00898,0.00928,0.00896,0.00919,5239.63,47.87
2019-08-17,DASHBTC,0.00903,0.00909,0.00886,0.00898,6937.98,62.24
2019-08-16,DASHBTC,0.00919,0.00935,0.00898,0.00903,6787.48,62.08
2019-08-15,DASHBTC,0.00953,0.00959,0.00908,0.00919,8221.09,77.23
2019-08-14,DASHBTC,0.00933,0.00976,0.00929,0.00953,10031.68,95.49
2019-08-13,DASHBTC,0.00916,0.00946,0.00902,0.00933,10008.68,92.83
2019-08-12,DASHBTC,0.00923,0.00928,0.00902,0.00916,5145.81,47.11
2019-08-11,DASHBTC,0.00876,0.00953,0.00874,0.00923,11998.67,110.63
2019-08-10,DASHBTC,0.00872,0.0088,0.00857,0.00876,7409.34,64.42
2019-08-09,DASHBTC,0.0088,0.00886,0.00866,0.00872,6204.11,54.32
2019-08-08,DASHBTC,0.00897,0.00904,0.00879,0.0088,7121.07,63.61
2019-08-07,DASHBTC,0.00929,0.00939,0.00893,0.00897,9684.61,88.83
2019-08-06,DASHBTC,0.00932,0.00937,0.00889,0.00929,9400.38,85.64
2019-08-05,DASHBTC,0.00971,0.00974,0.00914,0.00932,9750.74,91.62
2019-08-04,DASHBTC,0.00986,0.00987,0.00969,0.00971,4583.7,44.8
2019-08-03,DASHBTC,0.00998,0.01008,0.00982,0.00986,3573.64,35.48
2019-08-02,DASHBTC,0.0103,0.01052,0.00995,0.00998,8412.46,85.97
2019-08-01,DASHBTC,0.01079,0.01079,0.01024,0.0103,4852.49,51.12
2019-07-31,DASHBTC,0.01094,0.01095,0.01057,0.01079,7359.38,79.26
2019-07-30,DASHBTC,0.01112,0.01114,0.0109,0.01094,7115.63,78.74
2019-07-29,DASHBTC,0.01134,0.01134,0.011,0.01112,7136.85,79.55
2019-07-28,DASHBTC,0.01167,0.01178,0.01114,0.01134,6328.43,73.11
2019-07-27,DASHBTC,0.01169,0.01174,0.01143,0.01167,8376.03,97.05
2019-07-26,DASHBTC,0.01164,0.01174,0.01148,0.01169,7243.4,84.23
2019-07-25,DASHBTC,0.01122,0.01168,0.01103,0.01164,7137.56,81.04
2019-07-24,DASHBTC,0.0111,0.01136,0.01105,0.01122,7515.62,84.0
2019-07-23,DASHBTC,0.01106,0.0112,0.01095,0.0111,8337.73,91.97
2019-07-22,DASHBTC,0.01119,0.01128,0.01095,0.01106,8088.03,89.88
2019-07-21,DASHBTC,0.01085,0.01124,0.01077,0.01119,9518.1,105.68
2019-07-20,DASHBTC,0.01069,0.0112,0.01068,0.01085,17590.38,193.03
2019-07-19,DASHBTC,0.01034,0.01085,0.01023,0.01069,10714.0,112.84
2019-07-18,DASHBTC,0.01056,0.01072,0.01033,0.01034,5321.32,55.83
2019-07-17,DASHBTC,0.01057,0.01099,0.01039,0.01056,12886.55,136.63
2019-07-16,DASHBTC,0.01115,0.0113,0.01042,0.01057,11835.24,128.98
2019-07-15,DASHBTC,0.01208,0.01216,0.01099,0.01115,13998.35,163.24
2019-07-14,DASHBTC,0.01236,0.01256,0.01193,0.01208,16751.41,206.14
2019-07-13,DASHBTC,0.01217,0.01291,0.0121,0.01236,8564.6,106.57
2019-07-12,DASHBTC,0.01262,0.01303,0.01198,0.01217,16194.31,201.29
2019-07-11,DASHBTC,0.01244,0.0127,0.01203,0.01262,13646.93,168.54
2019-07-10,DASHBTC,0.01244,0.01279,0.01162,0.01244,13583.04,164.29
2019-07-09,DASHBTC,0.01297,0.01303,0.01232,0.01244,12312.85,155.0
2019-07-08,DASHBTC,0.01379,0.01388,0.01291,0.01297,17227.07,232.29
2019-07-07,DASHBTC,0.0137,0.01397,0.0137,0.01379,14431.98,199.31
2019-07-06,DASHBTC,0.01406,0.01406,0.01353,0.0137,12002.4,164.62
2019-07-05,DASHBTC,0.01396,0.0141,0.01352,0.01406,12400.03,171.46
2019-07-04,DASHBTC,0.01319,0.01398,0.01319,0.01396,14473.51,196.33
2019-07-03,DASHBTC,0.01403,0.01403,0.01313,0.01319,91738.03,1275.25
2019-07-02,DASHBTC,0.01459,0.0151,0.01394,0.01403,18723.79,274.61
2019-07-01,DASHBTC,0.01454,0.01475,0.01414,0.01461,11056.96,160.09
2019-06-30,DASHBTC,0.01424,0.01454,0.01402,0.01454,11044.98,157.31
2019-06-29,DASHBTC,0.01372,0.01444,0.01372,0.01424,13412.37,188.64
2019-06-28,DASHBTC,0.01397,0.01421,0.01354,0.01372,28424.42,395.83
2019-06-27,DASHBTC,0.01339,0.01461,0.01313,0.01397,22863.65,316.13
2019-06-26,DASHBTC,0.01513,0.01549,0.01337,0.01339,25636.5,364.55
2019-06-25,DASHBTC,0.01594,0.01599,0.01499,0.01513,14609.33,227.25
2019-06-24,DASHBTC,0.01601,0.0163,0.01586,0.01594,12192.94,196.27
2019-06-23,DASHBTC,0.01645,0.01657,0.01585,0.01601,15231.86,247.38
2019-06-22,DASHBTC,0.01642,0.01688,0.01577,0.01645,32651.01,536.92
2019-06-21,DASHBTC,0.01701,0.0171,0.01639,0.01642,11034.35,184.39
2019-06-20,DASHBTC,0.01747,0.0175,0.01676,0.01701,11767.88,202.36
2019-06-19,DASHBTC,0.01745,0.01775,0.01727,0.01747,18347.67,319.45
2019-06-18,DASHBTC,0.01701,0.01817,0.01697,0.01745,19915.57,348.11
2019-06-17,DASHBTC,0.01742,0.01743,0.01688,0.01701,33856.02,579.91
2019-06-16,DASHBTC,0.0175,0.01783,0.01695,0.01742,10555.73,183.5
2019-06-15,DASHBTC,0.01773,0.0178,0.01747,0.0175,29669.43,525.92
2019-06-14,DASHBTC,0.01864,0.01893,0.01761,0.01773,154033.95,2771.84
2019-06-13,DASHBTC,0.01918,0.01968,0.01862,0.01864,81625.23,1561.1
2019-06-12,DASHBTC,0.01867,0.0195,0.0184,0.01918,104369.34,1952.16
2019-06-11,DASHBTC,0.01876,0.01883,0.01843,0.01867,47719.96,887.78
2019-06-10,DASHBTC,0.01862,0.01893,0.01855,0.01889,28028.89,527.37
2019-06-09,DASHBTC,0.01836,0.01883,0.0182,0.01862,112835.78,2078.44
2019-06-08,DASHBTC,0.01865,0.0187,0.01832,0.01836,33326.93,618.6
2019-06-07,DASHBTC,0.01842,0.0189,0.01826,0.01865,64697.87,1201.34
2019-06-06,DASHBTC,0.01889,0.01901,0.01837,0.01842,58739.07,1095.46
2019-06-05,DASHBTC,0.0187,0.019,0.0186,0.01889,47047.01,882.82
