Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BCH,Volume BTC
2019-11-22,BCHBTC,0.0292,0.0292,0.0286,0.0289,7.312,0.211
2019-11-21,BCHBTC,0.03,0.03,0.0292,0.0292,5.255,0.1574
2019-11-20,BCHBTC,0.03,0.03,0.0291,0.03,0.597,0.01791
2019-11-19,BCHBTC,0.03,0.03,0.0297,0.03,1.782,0.05337
2019-11-18,BCHBTC,0.0321,0.0321,0.03,0.03,1.704,0.05351
2019-11-17,BCHBTC,0.0321,0.0321,0.0321,0.0321,0.0,0.0
2019-11-16,BCHBTC,0.0301,0.0321,0.0301,0.0321,2.746,0.08614
2019-11-15,BCHBTC,0.0329,0.0329,0.0301,0.0301,18.98,0.5729
2019-11-14,BCHBTC,0.0316,0.0329,0.0316,0.0329,0.6198,0.02036
2019-11-13,BCHBTC,0.0331,0.0331,0.0316,0.0316,0.3658,0.01157
2019-11-12,BCHBTC,0.0329,0.0331,0.0329,0.0331,5.398,0.1786
2019-11-11,BCHBTC,0.0324,0.0329,0.0324,0.0329,1.999,0.06569
2019-11-10,BCHBTC,0.0328,0.0328,0.0307,0.0324,0.5622,0.01727
2019-11-09,BCHBTC,0.0328,0.0328,0.0328,0.0328,0.0,0.0
2019-11-08,BCHBTC,0.0328,0.0328,0.0328,0.0328,0.0,0.0
2019-11-07,BCHBTC,0.0328,0.0328,0.0328,0.0328,0.0,0.0
2019-11-06,BCHBTC,0.03,0.0328,0.03,0.0328,9.902,0.3248
2019-11-05,BCHBTC,0.0313,0.0313,0.03,0.03,2.001,0.06003
2019-11-04,BCHBTC,0.03,0.0313,0.03,0.0313,0.2997,0.009381
2019-11-03,BCHBTC,0.03,0.0326,0.03,0.03,6.937,0.2119
2019-11-02,BCHBTC,0.0289,0.03,0.0288,0.03,7.029,0.2087
2019-11-01,BCHBTC,0.031,0.031,0.0289,0.0289,3.445,0.1031
2019-10-31,BCHBTC,0.031,0.031,0.031,0.031,0.0,0.0
2019-10-30,BCHBTC,0.0305,0.0329,0.0291,0.031,29.76,0.9544
2019-10-29,BCHBTC,0.0269,0.0305,0.0269,0.0305,9.937,0.2912
2019-10-28,BCHBTC,0.0269,0.028,0.0269,0.0269,3.671,0.1016
2019-10-27,BCHBTC,0.0266,0.0289,0.0266,0.0269,1.97,0.05428
2019-10-26,BCHBTC,0.0317,0.0317,0.0266,0.0266,12.33,0.3427
2019-10-25,BCHBTC,0.029,0.0317,0.029,0.0317,5.069,0.1568
2019-10-24,BCHBTC,0.0273,0.029,0.026,0.029,17.12,0.4859
2019-10-23,BCHBTC,0.0279,0.0279,0.0264,0.0273,12.03,0.3177
2019-10-22,BCHBTC,0.0283,0.0283,0.0279,0.0279,0.022,0.0006138
2019-10-21,BCHBTC,0.0272,0.0283,0.0272,0.0283,3.197,0.09005
2019-10-20,BCHBTC,0.0272,0.0272,0.0272,0.0272,0.0,0.0
2019-10-19,BCHBTC,0.0272,0.0272,0.0272,0.0272,0.0,0.0
2019-10-18,BCHBTC,0.0272,0.0272,0.0272,0.0272,0.0,0.0
2019-10-17,BCHBTC,0.0272,0.0272,0.0272,0.0272,0.0,0.0
2019-10-16,BCHBTC,0.0258,0.0272,0.0258,0.0272,0.5002,0.01323
2019-10-15,BCHBTC,0.0268,0.0268,0.0258,0.0258,1.257,0.03242
2019-10-14,BCHBTC,0.0268,0.0268,0.0268,0.0268,0.0,0.0
2019-10-13,BCHBTC,0.0268,0.0268,0.0268,0.0268,0.0,0.0
2019-10-12,BCHBTC,0.0268,0.0268,0.0268,0.0268,0.0,0.0
2019-10-11,BCHBTC,0.0272,0.0272,0.0268,0.0268,0.1016,0.002723
2019-10-10,BCHBTC,0.0272,0.0272,0.0272,0.0272,0.0,0.0
2019-10-09,BCHBTC,0.0283,0.0283,0.0271,0.0272,1.021,0.02768
2019-10-08,BCHBTC,0.0283,0.0283,0.0283,0.0283,0.046,0.001302
2019-10-07,BCHBTC,0.0268,0.0283,0.0268,0.0283,4.954,0.14
2019-10-06,BCHBTC,0.0268,0.0268,0.0268,0.0268,0.0,0.0
2019-10-05,BCHBTC,0.0274,0.0274,0.0268,0.0268,0.0003,8.04e-06
2019-10-04,BCHBTC,0.0257,0.0274,0.0257,0.0274,6.922,0.1784
2019-10-03,BCHBTC,0.029,0.029,0.0257,0.0257,2.0,0.05185
2019-10-02,BCHBTC,0.029,0.029,0.029,0.029,0.0,0.0
2019-10-01,BCHBTC,0.0268,0.029,0.0261,0.029,4.248,0.112
2019-09-30,BCHBTC,0.0275,0.0275,0.0268,0.0268,1.52,0.04075
2019-09-29,BCHBTC,0.0275,0.0275,0.0275,0.0275,0.0,0.0
2019-09-28,BCHBTC,0.0265,0.0275,0.0265,0.0275,1.89,0.05098
2019-09-27,BCHBTC,0.0258,0.0271,0.0258,0.0265,7.446,0.1976
2019-09-26,BCHBTC,0.027,0.0292,0.0254,0.0258,13.06,0.3455
2019-09-25,BCHBTC,0.0262,0.0297,0.0256,0.027,53.24,1.439
2019-09-24,BCHBTC,0.0307,0.0307,0.0254,0.0262,89.89,2.407
2019-09-23,BCHBTC,0.0307,0.0307,0.0307,0.0307,0.0,0.0
2019-09-22,BCHBTC,0.0306,0.0309,0.0306,0.0307,3.69,0.1133
2019-09-21,BCHBTC,0.032,0.032,0.0306,0.0306,0.1639,0.005025
2019-09-20,BCHBTC,0.0313,0.032,0.0313,0.032,0.4,0.0128
2019-09-19,BCHBTC,0.0323,0.0323,0.0313,0.0313,0.1,0.00313
2019-09-18,BCHBTC,0.0319,0.0323,0.0307,0.0323,9.313,0.2988
2019-09-17,BCHBTC,0.0285,0.0319,0.0285,0.0319,20.32,0.6313
2019-09-16,BCHBTC,0.0295,0.03,0.0284,0.0285,19.0,0.5636
2019-09-15,BCHBTC,0.0289,0.0295,0.0289,0.0295,0.3845,0.01134
2019-09-14,BCHBTC,0.0275,0.0289,0.0275,0.0289,1.185,0.03311
2019-09-13,BCHBTC,0.0278,0.0297,0.0275,0.0275,19.97,0.556
2019-09-12,BCHBTC,0.0285,0.0285,0.0278,0.0278,12.98,0.3657
2019-09-11,BCHBTC,0.03,0.03,0.0285,0.0285,0.0408,0.001163
2019-09-10,BCHBTC,0.03,0.03,0.03,0.03,0.0,0.0
2019-09-09,BCHBTC,0.0285,0.03,0.0285,0.03,8.613,0.2578
2019-09-08,BCHBTC,0.0281,0.0293,0.028,0.0285,10.83,0.3105
2019-09-07,BCHBTC,0.028,0.0281,0.0272,0.0281,7.052,0.1955
2019-09-06,BCHBTC,0.0267,0.028,0.0262,0.028,1.145,0.03131
2019-09-05,BCHBTC,0.027,0.027,0.0267,0.0267,0.2,0.00534
2019-09-04,BCHBTC,0.0292,0.0292,0.0257,0.027,4.646,0.1222
2019-09-03,BCHBTC,0.0297,0.0297,0.0292,0.0292,0.1542,0.004503
2019-09-02,BCHBTC,0.0291,0.0298,0.0258,0.0297,0.1641,0.004743
2019-09-01,BCHBTC,0.0279,0.0291,0.0255,0.0291,25.36,0.6946
2019-08-31,BCHBTC,0.0278,0.0292,0.0278,0.0279,1.103,0.03088
2019-08-30,BCHBTC,0.0312,0.0312,0.0278,0.0278,3.66,0.1064
2019-08-29,BCHBTC,0.0294,0.0312,0.0294,0.0312,2.411,0.07521
2019-08-28,BCHBTC,0.0295,0.0295,0.0294,0.0294,0.2,0.00588
2019-08-27,BCHBTC,0.0295,0.0295,0.0295,0.0295,0.0,0.0
2019-08-26,BCHBTC,0.0296,0.0311,0.0295,0.0295,2.952,0.0872
2019-08-25,BCHBTC,0.0313,0.0313,0.0296,0.0296,4.531,0.1361
2019-08-24,BCHBTC,0.03,0.0313,0.03,0.0313,1.0,0.03129
2019-08-23,BCHBTC,0.03,0.0314,0.03,0.03,2.69,0.08093
2019-08-22,BCHBTC,0.0315,0.0315,0.029,0.03,27.58,0.819
2019-08-21,BCHBTC,0.0318,0.0318,0.0315,0.0315,2.948,0.09285
2019-08-20,BCHBTC,0.029,0.0318,0.029,0.0318,9.146,0.2692
2019-08-19,BCHBTC,0.03,0.03,0.029,0.029,0.2672,0.007764
2019-08-18,BCHBTC,0.03,0.03,0.03,0.03,0.0,0.0
2019-08-17,BCHBTC,0.03,0.03,0.03,0.03,0.0,0.0
2019-08-16,BCHBTC,0.03,0.03,0.03,0.03,0.0,0.0
2019-08-15,BCHBTC,0.0306,0.0311,0.0294,0.03,10.58,0.32
2019-08-14,BCHBTC,0.0311,0.0329,0.0306,0.0306,3.583,0.1148
2019-08-13,BCHBTC,0.0299,0.0319,0.0298,0.0311,10.25,0.3113
2019-08-12,BCHBTC,0.0299,0.0299,0.0299,0.0299,0.0,0.0
2019-08-11,BCHBTC,0.0271,0.0299,0.0271,0.0299,3.508,0.1048
2019-08-10,BCHBTC,0.0261,0.0271,0.0261,0.0271,1.738,0.04673
2019-08-09,BCHBTC,0.0282,0.0299,0.0261,0.0261,4.949,0.1321
2019-08-08,BCHBTC,0.0281,0.0303,0.0278,0.0282,10.23,0.3073
2019-08-07,BCHBTC,0.0278,0.0281,0.0278,0.0281,0.0469,0.001317
2019-08-06,BCHBTC,0.0288,0.0292,0.0278,0.0278,4.845,0.1408
2019-08-05,BCHBTC,0.031,0.031,0.0288,0.0288,10.08,0.2952
2019-08-04,BCHBTC,0.031,0.0311,0.0294,0.031,1.794,0.05534
2019-08-03,BCHBTC,0.0321,0.0321,0.031,0.031,0.5656,0.01788
2019-08-02,BCHBTC,0.0313,0.0321,0.0299,0.0321,5.154,0.1614
2019-08-01,BCHBTC,0.0325,0.0325,0.0313,0.0313,13.94,0.4424
2019-07-31,BCHBTC,0.0325,0.0343,0.0325,0.0325,9.449,0.3218
2019-07-30,BCHBTC,0.0322,0.0337,0.0322,0.0325,6.263,0.2073
2019-07-29,BCHBTC,0.0313,0.0332,0.0313,0.0322,7.432,0.2399
2019-07-28,BCHBTC,0.0313,0.0313,0.0313,0.0313,0.0,0.0
2019-07-27,BCHBTC,0.0325,0.0325,0.0313,0.0313,9.857,0.3085
2019-07-26,BCHBTC,0.0313,0.0325,0.0313,0.0325,12.84,0.4093
2019-07-25,BCHBTC,0.0305,0.0313,0.0305,0.0313,0.6811,0.02108
2019-07-24,BCHBTC,0.0278,0.0308,0.0278,0.0305,6.511,0.1985
2019-07-23,BCHBTC,0.0278,0.028,0.0278,0.0278,3.812,0.1065
2019-07-22,BCHBTC,0.0319,0.0319,0.0278,0.0278,0.3245,0.009071
2019-07-21,BCHBTC,0.0319,0.0319,0.0319,0.0319,0.0,0.0
2019-07-20,BCHBTC,0.0295,0.0319,0.0286,0.0319,38.1,1.134
2019-07-19,BCHBTC,0.0289,0.0296,0.0289,0.0295,5.677,0.1664
2019-07-18,BCHBTC,0.0322,0.0322,0.0289,0.0289,2.3,0.06932
2019-07-17,BCHBTC,0.029,0.0322,0.029,0.0322,35.57,1.099
2019-07-16,BCHBTC,0.0307,0.0308,0.0282,0.029,10.79,0.314
2019-07-15,BCHBTC,0.0281,0.0307,0.0271,0.0307,44.33,1.272
2019-07-14,BCHBTC,0.0298,0.0305,0.0281,0.0281,36.49,1.06
2019-07-13,BCHBTC,0.03,0.0306,0.0298,0.0298,3.834,0.1165
2019-07-12,BCHBTC,0.0321,0.0321,0.0292,0.03,6.627,0.1994
2019-07-11,BCHBTC,0.0313,0.0348,0.0292,0.0321,100.65,3.021
2019-07-10,BCHBTC,0.0323,0.0354,0.0313,0.0313,10.31,0.3332
2019-07-09,BCHBTC,0.0338,0.0359,0.0323,0.0323,13.82,0.4578
2019-07-08,BCHBTC,0.0363,0.0363,0.0337,0.0338,23.89,0.8242
2019-07-07,BCHBTC,0.0361,0.0365,0.0351,0.0363,9.526,0.3419
2019-07-06,BCHBTC,0.0359,0.0365,0.035,0.0361,26.5,0.9504
2019-07-05,BCHBTC,0.036,0.0363,0.0354,0.0359,0.6486,0.02329
2019-07-04,BCHBTC,0.035,0.036,0.035,0.036,36.82,1.303
2019-07-03,BCHBTC,0.038,0.038,0.035,0.035,45.19,1.634
2019-07-02,BCHBTC,0.0394,0.04,0.0371,0.038,25.76,1.007
2019-07-01,BCHBTC,0.0375,0.0394,0.037,0.0394,57.3,2.144
2019-06-30,BCHBTC,0.037,0.0379,0.0362,0.0375,27.93,1.034
2019-06-29,BCHBTC,0.0351,0.037,0.0351,0.037,15.94,0.5802
2019-06-28,BCHBTC,0.0365,0.0395,0.0351,0.0351,48.49,1.754
2019-06-27,BCHBTC,0.038,0.039,0.0352,0.0365,95.91,3.562
2019-06-26,BCHBTC,0.0405,0.0414,0.0366,0.038,73.37,2.92
2019-06-25,BCHBTC,0.0428,0.043,0.0405,0.0405,9.643,0.4021
2019-06-24,BCHBTC,0.0445,0.0445,0.0428,0.0428,16.23,0.7006
2019-06-23,BCHBTC,0.0443,0.0468,0.0439,0.0445,43.25,1.928
2019-06-22,BCHBTC,0.0432,0.0457,0.0408,0.0443,45.47,1.938
2019-06-21,BCHBTC,0.0439,0.0449,0.0431,0.0432,17.23,0.7505
2019-06-20,BCHBTC,0.0451,0.0451,0.0432,0.0439,27.73,1.229
2019-06-19,BCHBTC,0.0453,0.0456,0.0451,0.0451,4.218,0.1911
2019-06-18,BCHBTC,0.0453,0.0458,0.045,0.0453,4.801,0.2165
2019-06-17,BCHBTC,0.0467,0.0467,0.0453,0.0453,36.35,1.684
2019-06-16,BCHBTC,0.0474,0.0476,0.0463,0.0467,7.636,0.3591
2019-06-15,BCHBTC,0.0484,0.0486,0.0473,0.0474,5.321,0.2559
2019-06-14,BCHBTC,0.0513,0.0513,0.0481,0.0484,8.424,0.4154
2019-06-13,BCHBTC,0.0474,0.0513,0.0474,0.0513,8.371,0.4176
2019-06-12,BCHBTC,0.049,0.0492,0.0474,0.0474,8.345,0.4046
2019-06-11,BCHBTC,0.0485,0.0496,0.0485,0.049,1.36,0.06714
2019-06-10,BCHBTC,0.0496,0.05,0.0485,0.0485,8.835,0.4338
2019-06-09,BCHBTC,0.05,0.05,0.0491,0.0496,5.677,0.2808
2019-06-08,BCHBTC,0.0508,0.0508,0.0493,0.05,10.53,0.5245
2019-06-07,BCHBTC,0.0504,0.0508,0.0498,0.0508,14.56,0.732
2019-06-06,BCHBTC,0.0507,0.0526,0.0504,0.0504,0.0931,0.004707
2019-06-05,BCHBTC,0.0498,0.0529,0.0495,0.0507,6.279,0.321
2019-06-04,BCHBTC,0.05,0.0511,0.0486,0.0498,38.21,1.903
2019-06-03,BCHBTC,0.0504,0.0509,0.0495,0.05,2.165,0.108
2019-06-02,BCHBTC,0.05,0.0509,0.05,0.0504,1.882,0.09533
2019-06-01,BCHBTC,0.0515,0.052,0.05,0.05,12.58,0.6418
2019-05-31,BCHBTC,0.0506,0.0537,0.0504,0.0515,24.27,1.254
2019-05-30,BCHBTC,0.0526,0.055,0.0506,0.0506,129.83,6.903
2019-05-29,BCHBTC,0.0492,0.0531,0.0492,0.0526,28.34,1.458
2019-05-28,BCHBTC,0.0494,0.0496,0.0491,0.0492,2.247,0.1106
2019-05-27,BCHBTC,0.0499,0.0513,0.0488,0.0494,32.1,1.574
2019-05-26,BCHBTC,0.0501,0.0505,0.0486,0.0499,3.734,0.1855
2019-05-25,BCHBTC,0.0509,0.052,0.05,0.0501,12.77,0.6401
2019-05-24,BCHBTC,0.0511,0.0521,0.0509,0.0509,6.394,0.3311
2019-05-23,BCHBTC,0.0508,0.0511,0.0495,0.0511,30.66,1.558
2019-05-22,BCHBTC,0.0521,0.0529,0.0508,0.0508,15.77,0.8154
2019-05-21,BCHBTC,0.0515,0.0529,0.0515,0.0521,106.28,5.555
2019-05-20,BCHBTC,0.0506,0.0515,0.0495,0.0515,13.13,0.6708
2019-05-19,BCHBTC,0.0486,0.0524,0.0486,0.0506,51.61,2.626
2019-05-18,BCHBTC,0.0501,0.0502,0.0486,0.0486,13.43,0.6708
2019-05-17,BCHBTC,0.0503,0.0515,0.0485,0.0501,111.25,5.566
2019-05-16,BCHBTC,0.0491,0.0532,0.0484,0.0503,98.95,5.024
2019-05-15,BCHBTC,0.0485,0.0491,0.0455,0.0491,42.3,2.03
2019-05-14,BCHBTC,0.049,0.05,0.0453,0.0485,31.89,1.485
2019-05-13,BCHBTC,0.0508,0.0513,0.0475,0.049,91.04,4.54
2019-05-12,BCHBTC,0.0499,0.051,0.0461,0.0508,68.3,3.416
2019-05-11,BCHBTC,0.0456,0.0508,0.0425,0.0499,348.94,16.3
2019-05-10,BCHBTC,0.0452,0.0468,0.0447,0.0456,10.16,0.4603
2019-05-09,BCHBTC,0.0478,0.0482,0.0451,0.0452,25.99,1.217
2019-05-08,BCHBTC,0.0476,0.0485,0.0476,0.0478,3.13,0.1503
2019-05-07,BCHBTC,0.0505,0.0513,0.0476,0.0476,6.424,0.3165
2019-05-06,BCHBTC,0.0513,0.0513,0.0484,0.0505,2.389,0.1193
2019-05-05,BCHBTC,0.0496,0.0513,0.0494,0.0513,7.319,0.3715
2019-05-04,BCHBTC,0.051,0.053,0.0479,0.0496,63.1,3.214
2019-05-03,BCHBTC,0.0503,0.052,0.047,0.051,292.85,14.76
2019-05-02,BCHBTC,0.0503,0.0519,0.0499,0.0503,35.22,1.783
2019-05-01,BCHBTC,0.0467,0.0517,0.0467,0.0503,19.36,0.99
2019-04-30,BCHBTC,0.0438,0.0497,0.0438,0.0467,15.63,0.7697
2019-04-29,BCHBTC,0.0485,0.0485,0.0438,0.0438,7.478,0.3508
2019-04-28,BCHBTC,0.0499,0.0499,0.0482,0.0485,3.659,0.1779
2019-04-27,BCHBTC,0.0506,0.0512,0.0497,0.0499,5.981,0.3019
2019-04-26,BCHBTC,0.051,0.0515,0.0499,0.0506,5.484,0.2767
2019-04-25,BCHBTC,0.0507,0.0514,0.0502,0.051,2.335,0.1184
2019-04-24,BCHBTC,0.0526,0.0542,0.05,0.0507,14.92,0.7598
2019-04-23,BCHBTC,0.0546,0.0559,0.052,0.0526,80.22,4.356
2019-04-22,BCHBTC,0.0549,0.0554,0.0543,0.0546,27.19,1.493
2019-04-21,BCHBTC,0.056,0.0565,0.0532,0.0549,4.136,0.2257
2019-04-20,BCHBTC,0.0578,0.0582,0.0554,0.056,30.29,1.745
2019-04-19,BCHBTC,0.0569,0.0578,0.0552,0.0578,4.855,0.2714
2019-04-18,BCHBTC,0.059,0.0592,0.0569,0.0569,59.44,3.506
2019-04-17,BCHBTC,0.0612,0.0612,0.0569,0.059,51.41,3.098
2019-04-16,BCHBTC,0.062,0.0639,0.0594,0.0612,9.129,0.557
2019-04-15,BCHBTC,0.0555,0.064,0.0555,0.062,108.89,6.606
2019-04-14,BCHBTC,0.0549,0.0555,0.0549,0.0555,9.308,0.5141
2019-04-13,BCHBTC,0.0568,0.0576,0.0546,0.0549,21.67,1.193
2019-04-12,BCHBTC,0.0532,0.0569,0.0531,0.0568,80.61,4.481
2019-04-11,BCHBTC,0.058,0.058,0.0518,0.0532,63.48,3.472
2019-04-10,BCHBTC,0.057,0.058,0.0548,0.058,20.92,1.196
2019-04-09,BCHBTC,0.0594,0.0594,0.057,0.057,25.36,1.473
2019-04-08,BCHBTC,0.0622,0.0622,0.058,0.0594,62.52,3.796
2019-04-07,BCHBTC,0.0615,0.063,0.0592,0.0622,4.361,0.2682
2019-04-06,BCHBTC,0.0589,0.0644,0.0573,0.0615,63.26,3.709
2019-04-05,BCHBTC,0.058,0.0594,0.0575,0.0589,43.91,2.558
2019-04-04,BCHBTC,0.0616,0.0638,0.0567,0.058,38.8,2.323
2019-04-03,BCHBTC,0.0478,0.0688,0.0471,0.0616,239.32,13.21
2019-04-02,BCHBTC,0.0406,0.0502,0.036,0.0478,67.71,2.78
2019-04-01,BCHBTC,0.0409,0.0409,0.0406,0.0406,21.02,0.8554
2019-03-31,BCHBTC,0.0413,0.0413,0.0404,0.0409,6.888,0.2809
2019-03-30,BCHBTC,0.0412,0.0413,0.041,0.0413,7.054,0.2892
2019-03-29,BCHBTC,0.0419,0.0419,0.0412,0.0412,1.563,0.06444
2019-03-28,BCHBTC,0.0426,0.0426,0.0416,0.0419,1.447,0.06066
2019-03-27,BCHBTC,0.0397,0.0426,0.0397,0.0426,76.16,3.125
2019-03-26,BCHBTC,0.0394,0.041,0.0394,0.0397,177.7,7.135
2019-03-25,BCHBTC,0.0363,0.0411,0.0363,0.0394,7.1,0.2884
2019-03-24,BCHBTC,0.0415,0.0415,0.0363,0.0363,0.5728,0.02079
2019-03-23,BCHBTC,0.038,0.0417,0.038,0.0415,1.326,0.05454
2019-03-22,BCHBTC,0.038,0.038,0.038,0.038,0.0,0.0
2019-03-21,BCHBTC,0.0384,0.0394,0.038,0.038,7.711,0.2947
2019-03-20,BCHBTC,0.0402,0.0402,0.0384,0.0384,0.0548,0.002121
2019-03-19,BCHBTC,0.0402,0.0403,0.0394,0.0402,1.2,0.04759
2019-03-18,BCHBTC,0.038,0.0407,0.038,0.0402,10.41,0.4166
2019-03-17,BCHBTC,0.0383,0.0384,0.0368,0.038,4.391,0.1645
2019-03-16,BCHBTC,0.0364,0.0395,0.0364,0.0383,23.11,0.8716
2019-03-15,BCHBTC,0.0341,0.0364,0.0341,0.0364,41.97,1.505
2019-03-14,BCHBTC,0.0327,0.0343,0.0327,0.0341,8.608,0.289
2019-03-13,BCHBTC,0.0332,0.0332,0.0327,0.0327,2.69,0.08799
2019-03-12,BCHBTC,0.033,0.0332,0.033,0.0332,8.317,0.276
2019-03-11,BCHBTC,0.0339,0.0339,0.033,0.033,1.194,0.03961
2019-03-10,BCHBTC,0.0339,0.0339,0.0335,0.0339,2.495,0.08399
2019-03-09,BCHBTC,0.0332,0.0399,0.0332,0.0339,22.35,0.7864
2019-03-08,BCHBTC,0.034,0.034,0.0329,0.0332,18.03,0.6066
2019-03-07,BCHBTC,0.0338,0.034,0.0335,0.034,0.7944,0.02669
2019-03-06,BCHBTC,0.0341,0.0341,0.0337,0.0338,0.6423,0.02183
2019-03-05,BCHBTC,0.0329,0.0341,0.0329,0.0341,42.33,1.433
2019-03-04,BCHBTC,0.0342,0.0342,0.0329,0.0329,14.55,0.4871
2019-03-03,BCHBTC,0.0342,0.0342,0.0338,0.0342,2.679,0.09146
2019-03-02,BCHBTC,0.0337,0.0342,0.0337,0.0342,8.963,0.3035
2019-03-01,BCHBTC,0.0335,0.0341,0.0335,0.0337,0.999,0.03378
2019-02-28,BCHBTC,0.0338,0.0338,0.0325,0.0335,0.4915,0.01639
2019-02-27,BCHBTC,0.0338,0.0338,0.0338,0.0338,0.0,0.0
2019-02-26,BCHBTC,0.035,0.035,0.0338,0.0338,3.19,0.1113
2019-02-25,BCHBTC,0.0347,0.035,0.0335,0.035,0.9022,0.03105
2019-02-24,BCHBTC,0.0369,0.0372,0.034,0.0347,38.2,1.371
2019-02-23,BCHBTC,0.0358,0.0369,0.0349,0.0369,93.47,3.361
2019-02-22,BCHBTC,0.0366,0.0366,0.0358,0.0358,80.66,2.91
2019-02-21,BCHBTC,0.036,0.0366,0.036,0.0366,0.1002,0.003667
2019-02-20,BCHBTC,0.0364,0.0365,0.036,0.036,3.856,0.1402
2019-02-19,BCHBTC,0.0366,0.0382,0.0364,0.0364,260.45,9.639
2019-02-18,BCHBTC,0.0335,0.0376,0.0335,0.0366,163.1,5.757
2019-02-17,BCHBTC,0.0337,0.0337,0.0332,0.0335,18.24,0.6089
2019-02-16,BCHBTC,0.0337,0.0337,0.0337,0.0337,0.3,0.01011
2019-02-15,BCHBTC,0.0337,0.0337,0.0337,0.0337,0.0,0.0
2019-02-14,BCHBTC,0.0339,0.0341,0.0335,0.0337,50.15,1.69
2019-02-13,BCHBTC,0.0335,0.0346,0.0335,0.0339,26.74,0.9063
2019-02-12,BCHBTC,0.0334,0.0338,0.033,0.0335,16.96,0.5651
2019-02-11,BCHBTC,0.0347,0.0347,0.033,0.0334,34.02,1.158
2019-02-10,BCHBTC,0.0345,0.0347,0.034,0.0347,44.07,1.515
2019-02-09,BCHBTC,0.0355,0.0355,0.0345,0.0345,11.37,0.3951
2019-02-08,BCHBTC,0.034,0.0356,0.034,0.0355,90.05,3.174
2019-02-07,BCHBTC,0.0339,0.0341,0.0338,0.034,17.68,0.5996
2019-02-06,BCHBTC,0.034,0.0341,0.0329,0.0339,52.75,1.759
2019-02-05,BCHBTC,0.0341,0.0341,0.034,0.034,0.5,0.017
2019-02-04,BCHBTC,0.034,0.0345,0.034,0.0341,18.23,0.6235
2019-02-03,BCHBTC,0.0343,0.0345,0.034,0.034,2.352,0.08083
2019-02-02,BCHBTC,0.0334,0.0343,0.0334,0.0343,27.04,0.9239
2019-02-01,BCHBTC,0.0332,0.0334,0.0328,0.0334,14.92,0.4943
2019-01-31,BCHBTC,0.0336,0.0343,0.0326,0.0332,5.976,0.2001
2019-01-30,BCHBTC,0.0325,0.0343,0.032,0.0336,35.96,1.208
2019-01-29,BCHBTC,0.0323,0.0329,0.0318,0.0325,8.93,0.2862
2019-01-28,BCHBTC,0.0339,0.0353,0.0321,0.0323,19.56,0.6638
2019-01-27,BCHBTC,0.0345,0.0349,0.0339,0.0339,23.25,0.803
2019-01-26,BCHBTC,0.0349,0.0349,0.0345,0.0345,6.345,0.2189
2019-01-25,BCHBTC,0.0356,0.0359,0.0349,0.0349,1.103,0.03926
2019-01-24,BCHBTC,0.0372,0.0372,0.0356,0.0356,6.231,0.2224
2019-01-23,BCHBTC,0.0359,0.0372,0.0355,0.0372,23.75,0.8573
2019-01-22,BCHBTC,0.0345,0.0361,0.0341,0.0359,23.76,0.8208
2019-01-21,BCHBTC,0.0346,0.035,0.0342,0.0345,26.18,0.9119
2019-01-20,BCHBTC,0.0348,0.0359,0.0346,0.0346,28.57,0.9972
2019-01-19,BCHBTC,0.0352,0.0353,0.0348,0.0348,5.126,0.1798
2019-01-18,BCHBTC,0.0355,0.0355,0.0352,0.0352,1.314,0.0464
2019-01-17,BCHBTC,0.037,0.037,0.0351,0.0355,0.8964,0.03169
2019-01-16,BCHBTC,0.0347,0.037,0.0347,0.037,3.137,0.1117
2019-01-15,BCHBTC,0.0362,0.0362,0.0347,0.0347,4.014,0.1394
2019-01-14,BCHBTC,0.0344,0.0368,0.0344,0.0362,12.14,0.4284
2019-01-13,BCHBTC,0.0373,0.0373,0.0344,0.0344,9.391,0.3375
2019-01-12,BCHBTC,0.0359,0.0374,0.0359,0.0373,19.32,0.708
2019-01-11,BCHBTC,0.0373,0.0373,0.0352,0.0359,6.158,0.2197
2019-01-10,BCHBTC,0.0395,0.0395,0.0344,0.0373,40.19,1.457
2019-01-09,BCHBTC,0.04,0.04,0.0392,0.0395,3.272,0.1288
2019-01-08,BCHBTC,0.0399,0.04,0.0397,0.04,0.0774,0.003073
2019-01-07,BCHBTC,0.0408,0.0408,0.0399,0.0399,2.529,0.1014
2019-01-06,BCHBTC,0.0414,0.0417,0.0405,0.0408,13.53,0.5519
2019-01-05,BCHBTC,0.0416,0.043,0.0411,0.0414,6.532,0.2714
2019-01-04,BCHBTC,0.042,0.0424,0.0415,0.0416,10.86,0.4568
2019-01-03,BCHBTC,0.0438,0.0448,0.0418,0.042,11.74,0.5038
2019-01-02,BCHBTC,0.0423,0.0438,0.042,0.0438,12.22,0.5201
2019-01-01,BCHBTC,0.04,0.043,0.04,0.0423,2.005,0.08482
2018-12-31,BCHBTC,0.042,0.042,0.04,0.04,2.959,0.1214
2018-12-30,BCHBTC,0.0437,0.0437,0.042,0.042,4.907,0.2133
2018-12-29,BCHBTC,0.0466,0.0488,0.0437,0.0437,9.019,0.4206
2018-12-28,BCHBTC,0.042,0.0466,0.04,0.0466,0.8121,0.03596
2018-12-27,BCHBTC,0.0497,0.0497,0.0412,0.042,5.65,0.2539
