Timestamps are UTC timezone,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETH,Volume USD
2019-07-16 03-AM,ETHUSD,228.7,230.04,226.36,227.69,1433.08,327045.06
2019-07-16 02-AM,ETHUSD,232.19,232.25,227.19,228.7,2739.13,629927.72
2019-07-16 01-AM,ETHUSD,232.8,234.57,231.01,232.19,1456.52,339807.27
2019-07-16 12-AM,ETHUSD,228.13,233.17,228.04,232.8,1551.77,358203.03
2019-07-15 11-PM,ETHUSD,233.13,234.53,227.97,228.13,3984.08,925023.73
2019-07-15 10-PM,ETHUSD,227.6,234.65,227.29,233.13,3493.42,810718.61
2019-07-15 09-PM,ETHUSD,231.18,232.42,227.02,227.6,1339.56,308220.59
2019-07-15 08-PM,ETHUSD,232.76,233.93,229.89,231.18,1202.77,279287.3
2019-07-15 07-PM,ETHUSD,235.3,235.3,230.61,232.76,4056.58,940867.29
2019-07-15 06-PM,ETHUSD,226.49,235.84,222.6,235.3,8707.58,2007080.68
2019-07-15 05-PM,ETHUSD,233.28,233.28,226.07,226.49,9314.82,2136376.46
2019-07-15 04-PM,ETHUSD,230.25,234.05,227.76,233.28,9508.68,2190029.34
2019-07-15 03-PM,ETHUSD,230.17,231.14,227.11,230.25,3205.63,734700.33
2019-07-15 02-PM,ETHUSD,226.56,232.3,226.56,230.17,9366.06,2147442.65
2019-07-15 01-PM,ETHUSD,221.68,226.82,220.53,226.56,2281.87,510587.05
2019-07-15 12-PM,ETHUSD,226.84,227.23,220.42,221.68,3285.8,733623.33
2019-07-15 11-AM,ETHUSD,225.76,228.87,225.56,226.84,683.08,155334.27
2019-07-15 10-AM,ETHUSD,226.79,228.68,224.72,225.76,3831.81,872506.22
2019-07-15 09-AM,ETHUSD,223.43,228,221.56,226.79,2311.25,518660.63
2019-07-15 08-AM,ETHUSD,226.5,226.85,223.2,223.43,2106.15,473086.22
2019-07-15 07-AM,ETHUSD,220.81,227.32,220.81,226.5,3741.08,842804.0
2019-07-15 06-AM,ETHUSD,221.6,222,218.55,220.81,2466.68,543789.37
2019-07-15 05-AM,ETHUSD,220.55,221.86,218.05,221.6,4113.81,904382.62
2019-07-15 04-AM,ETHUSD,222.51,224.28,220.24,220.55,2902.35,643771.25
2019-07-15 03-AM,ETHUSD,218,226,216.36,222.51,6231.26,1384696.15
2019-07-15 02-AM,ETHUSD,216.47,218,212.5,218,13731.87,2937362.91
2019-07-15 01-AM,ETHUSD,237.11,237.11,212.9,216.47,21876.19,4795104.92
2019-07-15 12-AM,ETHUSD,237.11,237.11,237.11,237.11,0.0,0.0
2019-07-14 11-PM,ETHUSD,237.11,237.11,237.11,237.11,0.0,0.0
2019-07-14 10-PM,ETHUSD,237.11,237.11,237.11,237.11,0.0,0.0
2019-07-14 09-PM,ETHUSD,237.5,237.5,236.96,237.11,6.682,1583.74
2019-07-14 08-PM,ETHUSD,235.11,239.01,233.05,237.5,6217.91,1472649.01
2019-07-14 07-PM,ETHUSD,235.02,235.67,232.69,235.11,2170.48,508459.17
2019-07-14 06-PM,ETHUSD,238,238.73,232.03,235.02,3991.65,939060.16
2019-07-14 05-PM,ETHUSD,238.01,239.78,237,238,1486.17,354072.95
2019-07-14 04-PM,ETHUSD,234,239.13,232.37,238.01,10598.87,2494845.62
2019-07-14 03-PM,ETHUSD,237.5,238.51,229.18,234,11572.13,2707220.15
2019-07-14 02-PM,ETHUSD,238.83,239.76,236.05,237.5,2091.55,497936.38
2019-07-14 01-PM,ETHUSD,238.91,242.01,235.3,238.83,5860.59,1399553.33
2019-07-14 12-PM,ETHUSD,242.8,243.61,233.75,238.91,19817.53,4718814.33
2019-07-14 11-AM,ETHUSD,244.5,246.74,239.02,242.8,8380.19,2040944.78
2019-07-14 10-AM,ETHUSD,241.02,246,240,244.5,10571.68,2566063.4
2019-07-14 09-AM,ETHUSD,265.43,266,237.71,241.02,15338.08,3831226.17
2019-07-14 08-AM,ETHUSD,265.88,267.59,265.43,265.43,482.19,128283.14
2019-07-14 07-AM,ETHUSD,266.7,266.75,265.52,265.88,357.26,95081.09
2019-07-14 06-AM,ETHUSD,267.08,268,266.68,266.7,125.74,33644.59
2019-07-14 05-AM,ETHUSD,265.91,268,265.9,267.08,3449.25,922599.31
2019-07-14 04-AM,ETHUSD,267.82,268.38,265.71,265.91,999.0,266157.75
2019-07-14 03-AM,ETHUSD,268.46,268.89,267.69,267.82,484.56,130050.34
2019-07-14 02-AM,ETHUSD,268.74,269.35,268.3,268.46,224.73,60437.84
2019-07-14 01-AM,ETHUSD,268.13,269.41,267.83,268.74,529.8,142297.92
2019-07-14 12-AM,ETHUSD,269.18,269.99,268.05,268.13,1822.63,490569.02
2019-07-13 11-PM,ETHUSD,267.19,270,266.9,269.18,1438.29,385530.54
2019-07-13 10-PM,ETHUSD,263.76,269,262.53,267.19,3345.19,889137.1
2019-07-13 09-PM,ETHUSD,264.59,264.6,260.4,263.76,3496.87,916792.85
2019-07-13 08-PM,ETHUSD,267.36,267.36,262.22,264.59,4274.75,1129277.53
2019-07-13 07-PM,ETHUSD,266.68,267.66,265.18,267.36,2361.33,629634.43
2019-07-13 06-PM,ETHUSD,269.71,269.71,265.49,266.68,3637.83,973400.22
2019-07-13 05-PM,ETHUSD,269.51,270.71,268.4,269.71,2100.72,567161.38
2019-07-13 04-PM,ETHUSD,270.55,271.75,269.16,269.51,2908.15,783506.48
2019-07-13 03-PM,ETHUSD,269.33,271.25,269.03,270.55,2534.0,685469.65
2019-07-13 02-PM,ETHUSD,269.91,271,269.03,269.33,3619.9,976428.38
2019-07-13 01-PM,ETHUSD,267.61,271.83,267.43,269.91,1353.81,365837.31
2019-07-13 12-PM,ETHUSD,266,268.51,266,267.61,663.15,177238.08
2019-07-13 11-AM,ETHUSD,268.62,269,265.27,266,3927.06,1044797.6
2019-07-13 10-AM,ETHUSD,271.21,271.21,267.5,268.62,1935.54,519670.47
2019-07-13 09-AM,ETHUSD,270.63,271.54,270,271.21,359.36,97225.08
2019-07-13 08-AM,ETHUSD,269.01,271.43,269.01,270.63,880.03,238106.94
2019-07-13 07-AM,ETHUSD,270.22,271.51,269,269.01,1770.31,478262.01
2019-07-13 06-AM,ETHUSD,272.13,272.13,269.53,270.22,1480.69,400563.09
2019-07-13 05-AM,ETHUSD,271.69,272.67,271.12,272.13,91.83,24983.89
2019-07-13 04-AM,ETHUSD,271.98,272.72,270.37,271.69,967.61,262772.15
2019-07-13 03-AM,ETHUSD,273.38,273.38,270.3,271.98,3616.79,983188.28
2019-07-13 02-AM,ETHUSD,274.06,274.13,273.27,273.38,442.6,121105.78
2019-07-13 01-AM,ETHUSD,274.91,275.15,273.34,274.06,804.34,220359.53
2019-07-13 12-AM,ETHUSD,275.48,275.83,274.72,274.91,558.35,153690.36
2019-07-12 11-PM,ETHUSD,274.79,276.9,274.7,275.48,548.01,151157.03
2019-07-12 10-PM,ETHUSD,276.08,276.08,274.56,274.79,556.61,153068.33
2019-07-12 09-PM,ETHUSD,276.98,277.48,275.5,276.08,1620.63,448067.14
2019-07-12 08-PM,ETHUSD,274.4,278.78,274.27,276.98,1723.57,476901.16
2019-07-12 07-PM,ETHUSD,274.36,274.81,272.73,274.4,1745.62,478603.22
2019-07-12 06-PM,ETHUSD,274.27,275.7,273.25,274.36,1734.66,476063.0
2019-07-12 05-PM,ETHUSD,273.02,275.13,272.9,274.27,2625.28,719795.43
2019-07-12 04-PM,ETHUSD,271.84,275.31,270.78,273.02,1306.85,357054.9
2019-07-12 03-PM,ETHUSD,272.93,273.02,270.51,271.84,2281.85,619960.89
2019-07-12 02-PM,ETHUSD,275.42,275.9,271.2,272.93,1579.26,431580.21
2019-07-12 01-PM,ETHUSD,275.57,276.82,274.82,275.42,361.69,99688.14
2019-07-12 12-PM,ETHUSD,276.06,276.4,273.13,275.57,1382.76,379386.85
2019-07-12 11-AM,ETHUSD,276.25,277.32,275.53,276.06,439.56,121445.84
2019-07-12 10-AM,ETHUSD,277.5,279.02,275.82,276.25,1493.21,415145.47
2019-07-12 09-AM,ETHUSD,274.6,278.24,274.6,277.5,3023.02,835618.34
2019-07-12 08-AM,ETHUSD,272.85,276,272.12,274.6,2399.33,658933.54
2019-07-12 07-AM,ETHUSD,270.92,274.56,270.92,272.85,2150.54,587242.63
2019-07-12 06-AM,ETHUSD,269.75,270.92,269.64,270.92,390.72,105583.88
2019-07-12 05-AM,ETHUSD,270.35,271.4,268.94,269.75,754.03,203771.7
2019-07-12 04-AM,ETHUSD,267.82,270.63,266.9,270.35,2157.02,579219.93
2019-07-12 03-AM,ETHUSD,271.41,271.64,266.49,267.82,1324.15,356512.8
2019-07-12 02-AM,ETHUSD,270.53,271.41,270,271.41,184.57,49941.31
2019-07-12 01-AM,ETHUSD,272.25,272.35,270.01,270.53,494.52,134180.04
2019-07-12 12-AM,ETHUSD,268.49,274,266.33,272.25,5400.09,1466911.13
2019-07-11 11-PM,ETHUSD,267.67,268.91,265.44,268.49,3611.91,964833.49
2019-07-11 10-PM,ETHUSD,269.5,270,267.5,267.67,1664.57,447945.52
2019-07-11 09-PM,ETHUSD,266.31,269.6,264.81,269.5,3390.86,907666.0
2019-07-11 08-PM,ETHUSD,273.42,273.75,263.09,266.31,11068.95,2957064.38
2019-07-11 07-PM,ETHUSD,273.63,274.1,272.32,273.42,1562.81,426762.15
2019-07-11 06-PM,ETHUSD,273.81,274.57,273,273.63,943.54,258188.88
2019-07-11 05-PM,ETHUSD,273.48,274.55,272.36,273.81,1405.99,384776.81
2019-07-11 04-PM,ETHUSD,269.57,275.67,267,273.48,4996.17,1363018.38
2019-07-11 03-PM,ETHUSD,272.55,274.24,267.48,269.57,5057.86,1368450.93
2019-07-11 02-PM,ETHUSD,269.96,272.78,269.96,272.55,1638.37,445024.87
2019-07-11 01-PM,ETHUSD,270.83,273,269.51,269.96,1465.89,397939.63
2019-07-11 12-PM,ETHUSD,273.18,274.5,270.6,270.83,1702.52,463875.92
2019-07-11 11-AM,ETHUSD,270.92,273.62,270.33,273.18,1321.58,359909.62
2019-07-11 10-AM,ETHUSD,272.28,272.51,267.63,270.92,2330.74,629370.82
2019-07-11 09-AM,ETHUSD,270.42,272.69,270.19,272.28,1648.24,447603.59
2019-07-11 08-AM,ETHUSD,273.99,274,270,270.42,1769.9,480423.89
2019-07-11 07-AM,ETHUSD,272.65,274,270.23,273.99,3578.94,975252.74
2019-07-11 06-AM,ETHUSD,270.66,273.88,269.22,272.65,2202.91,597940.32
2019-07-11 05-AM,ETHUSD,269.89,271.47,266.03,270.66,5190.42,1395955.81
2019-07-11 04-AM,ETHUSD,283.24,283.24,262.09,269.89,24324.84,6593651.26
2019-07-11 03-AM,ETHUSD,286.6,286.7,281.79,283.24,3356.22,952965.07
2019-07-11 02-AM,ETHUSD,285.49,286.6,284.93,286.6,682.81,195060.06
2019-07-11 01-AM,ETHUSD,284.57,286.98,282.54,285.49,2114.96,601976.92
2019-07-11 12-AM,ETHUSD,288.46,288.46,281.15,284.57,5364.89,1526406.61
2019-07-10 11-PM,ETHUSD,289.24,289.68,287.7,288.46,1642.96,474372.21
2019-07-10 10-PM,ETHUSD,288.46,289.96,285.99,289.24,2424.22,698370.14
2019-07-10 09-PM,ETHUSD,287.47,290,283.78,288.46,4816.18,1382039.59
2019-07-10 08-PM,ETHUSD,287.36,289.1,283.88,287.47,9476.65,2717332.66
2019-07-10 07-PM,ETHUSD,285.81,289.62,284.31,287.36,6536.96,1871766.6
2019-07-10 06-PM,ETHUSD,288.01,288.02,285.4,285.81,2821.68,808423.81
2019-07-10 05-PM,ETHUSD,285.82,288.27,283.01,288.01,5164.79,1474236.4
2019-07-10 04-PM,ETHUSD,288.7,290.62,283.29,285.82,5340.82,1530624.42
2019-07-10 03-PM,ETHUSD,293.31,293.51,281.63,288.7,20571.42,5913946.13
2019-07-10 02-PM,ETHUSD,308.4,309.01,293.31,293.31,11233.54,3369269.55
2019-07-10 01-PM,ETHUSD,308.62,310.83,308.12,308.4,1886.97,583448.6
2019-07-10 12-PM,ETHUSD,308.08,308.91,307.02,308.62,566.21,174331.9
2019-07-10 11-AM,ETHUSD,308.98,310.43,308.08,308.08,613.22,189545.83
2019-07-10 10-AM,ETHUSD,308.19,309.56,308.17,308.98,478.65,147840.3
2019-07-10 09-AM,ETHUSD,309.01,309.98,308.17,308.19,1218.2,376752.45
2019-07-10 08-AM,ETHUSD,306.99,309.02,306.89,309.01,3491.66,1073829.49
2019-07-10 07-AM,ETHUSD,308.93,309.18,306.54,306.99,1951.87,600109.59
2019-07-10 06-AM,ETHUSD,311.32,311.32,308.77,308.93,1224.73,379475.08
2019-07-10 05-AM,ETHUSD,310.88,311.6,310.11,311.32,1278.09,397569.92
2019-07-10 04-AM,ETHUSD,311.15,311.93,309.53,310.88,1901.27,591523.64
2019-07-10 03-AM,ETHUSD,313.84,314.73,310.78,311.15,3187.37,997898.58
2019-07-10 02-AM,ETHUSD,310.97,314.65,310.97,313.84,2320.28,727128.16
2019-07-10 01-AM,ETHUSD,312.18,312.52,310.97,310.97,1869.05,582927.5
2019-07-10 12-AM,ETHUSD,307.95,312.35,307.09,312.18,2161.97,672103.9
2019-07-09 11-PM,ETHUSD,307.92,309.35,307.92,307.95,289.28,89271.88
2019-07-09 10-PM,ETHUSD,307.48,308.5,306.55,307.92,3580.7,1101917.01
2019-07-09 09-PM,ETHUSD,304.73,309,304.03,307.48,894.39,275091.14
2019-07-09 08-PM,ETHUSD,307.48,307.48,303.1,304.73,3393.57,1033505.25
2019-07-09 07-PM,ETHUSD,310.23,310.23,302.39,307.48,4476.55,1369354.8
2019-07-09 06-PM,ETHUSD,310.44,311.42,309.69,310.23,1175.07,364996.36
2019-07-09 05-PM,ETHUSD,309.76,310.88,309.5,310.44,522.24,162019.31
2019-07-09 04-PM,ETHUSD,309.37,310.67,309.37,309.76,1147.67,355902.36
2019-07-09 03-PM,ETHUSD,308.79,309.66,306.78,309.37,2344.4,722593.85
2019-07-09 02-PM,ETHUSD,311.81,312.98,308.17,308.79,2331.06,723608.88
2019-07-09 01-PM,ETHUSD,312.31,313.45,310.64,311.81,2095.09,654381.76
2019-07-09 12-PM,ETHUSD,311.15,312.31,310.72,312.31,806.97,251352.54
2019-07-09 11-AM,ETHUSD,312.08,312.18,311.11,311.15,373.47,116412.03
2019-07-09 10-AM,ETHUSD,314.85,315.07,310.58,312.08,4077.77,1270669.77
2019-07-09 09-AM,ETHUSD,313.29,315.21,312.83,314.85,755.91,237391.54
2019-07-09 08-AM,ETHUSD,312.08,314.02,312,313.29,1044.98,327034.81
2019-07-09 07-AM,ETHUSD,317.21,317.51,310.1,312.08,4201.9,1315699.61
2019-07-09 06-AM,ETHUSD,315.66,317.94,315.15,317.21,1101.56,348501.82
2019-07-09 05-AM,ETHUSD,316.2,316.51,315.49,315.66,960.63,303662.07
2019-07-09 04-AM,ETHUSD,314.89,316.66,314.56,316.2,1504.71,475133.96
2019-07-09 03-AM,ETHUSD,316.13,317.42,314.01,314.89,1407.87,444260.25
2019-07-09 02-AM,ETHUSD,314.29,318.61,314.26,316.13,4696.26,1484717.83
2019-07-09 01-AM,ETHUSD,311.27,314.46,311.27,314.29,2399.16,749816.82
2019-07-09 12-AM,ETHUSD,313.67,313.67,311.21,311.27,1797.67,560898.94
2019-07-08 11-PM,ETHUSD,314.34,315,312.67,313.67,1587.97,498510.47
2019-07-08 10-PM,ETHUSD,311.99,314.42,311,314.34,3551.38,1111051.82
2019-07-08 09-PM,ETHUSD,310.7,312,310.52,311.99,866.88,269771.39
2019-07-08 08-PM,ETHUSD,310.41,312.88,308.61,310.7,3553.57,1104130.39
2019-07-08 07-PM,ETHUSD,306,311.04,305.99,310.41,3663.8,1133316.21
2019-07-08 06-PM,ETHUSD,307.95,307.95,306,306,1690.53,518262.64
2019-07-08 05-PM,ETHUSD,308.13,309.18,306.86,307.95,1425.41,439092.43
2019-07-08 04-PM,ETHUSD,308.72,309.74,305.91,308.13,1355.87,417121.25
2019-07-08 03-PM,ETHUSD,308.37,309.67,307.34,308.72,673.99,207642.49
2019-07-08 02-PM,ETHUSD,308.88,309.26,307.64,308.37,743.99,229384.59
2019-07-08 01-PM,ETHUSD,306.65,309.91,305.47,308.88,1737.49,533289.98
2019-07-08 12-PM,ETHUSD,308.16,308.9,305.92,306.65,2942.18,902912.0
2019-07-08 11-AM,ETHUSD,309.65,309.77,308.1,308.16,2086.22,644084.26
2019-07-08 10-AM,ETHUSD,310.5,310.75,309.2,309.65,2846.84,882076.42
2019-07-08 09-AM,ETHUSD,310.32,312,309.57,310.5,7056.47,2191724.15
2019-07-08 08-AM,ETHUSD,308.37,310.47,305.89,310.32,1940.25,596431.89
2019-07-08 07-AM,ETHUSD,305.01,309.96,304.66,308.37,2860.98,878905.73
2019-07-08 06-AM,ETHUSD,304.82,305.19,304,305.01,538.01,163790.51
2019-07-08 05-AM,ETHUSD,305.83,305.93,304.78,304.82,666.65,203393.43
2019-07-08 04-AM,ETHUSD,305.25,306.31,304.89,305.83,1521.28,465017.55
2019-07-08 03-AM,ETHUSD,304.9,305.5,303.73,305.25,892.12,271979.75
2019-07-08 02-AM,ETHUSD,305.33,306.28,304.9,304.9,694.89,212129.23
2019-07-08 01-AM,ETHUSD,303.25,306.21,303.25,305.33,1601.16,487350.96
2019-07-08 12-AM,ETHUSD,306.47,308.5,302.51,303.25,3053.65,931079.78
2019-07-07 11-PM,ETHUSD,305.83,306.94,305.27,306.47,828.04,253495.72
2019-07-07 10-PM,ETHUSD,307.98,310.97,304.6,305.83,3731.52,1148662.6
2019-07-07 09-PM,ETHUSD,306.74,308.62,306.41,307.98,1098.79,337863.48
2019-07-07 08-PM,ETHUSD,308.37,310.27,305.32,306.74,1750.16,538357.4
2019-07-07 07-PM,ETHUSD,306.73,309.37,306.1,308.37,2631.79,809489.43
2019-07-07 06-PM,ETHUSD,308.11,309.34,304.52,306.73,4676.9,1436153.43
2019-07-07 05-PM,ETHUSD,292,309.5,292,308.11,6137.54,1859199.27
2019-07-07 04-PM,ETHUSD,291.78,292,290.38,292,1109.49,322919.16
2019-07-07 03-PM,ETHUSD,293.12,293.74,290.62,291.78,1044.63,305173.68
2019-07-07 02-PM,ETHUSD,294.37,295.36,293.12,293.12,371.51,109193.58
2019-07-07 01-PM,ETHUSD,294.82,295.5,294.02,294.37,880.78,259595.11
2019-07-07 12-PM,ETHUSD,294.04,296.01,293.71,294.82,1699.65,501315.24
2019-07-07 11-AM,ETHUSD,288.42,294.89,288.42,294.04,999.59,292564.68
2019-07-07 10-AM,ETHUSD,288.47,288.97,287.81,288.42,183.76,52952.06
2019-07-07 09-AM,ETHUSD,287.85,288.6,287.5,288.47,102.57,29546.59
2019-07-07 08-AM,ETHUSD,287.87,287.95,287,287.85,608.7,175064.3
2019-07-07 07-AM,ETHUSD,287.9,288.52,287.4,287.87,434.16,124940.85
2019-07-07 06-AM,ETHUSD,288.71,288.71,287.61,287.9,387.25,111557.18
2019-07-07 05-AM,ETHUSD,289.29,289.86,288,288.71,1667.86,481536.39
2019-07-07 04-AM,ETHUSD,287.93,289.87,286.57,289.29,980.95,282530.47
2019-07-07 03-AM,ETHUSD,287.43,288.1,286.4,287.93,319.75,91713.41
2019-07-07 02-AM,ETHUSD,288.34,288.34,286.45,287.43,443.98,127572.39
2019-07-07 01-AM,ETHUSD,287.76,288.34,287.01,288.34,565.08,162522.76
2019-07-07 12-AM,ETHUSD,287.65,288.62,284.12,287.76,1452.22,416365.02
2019-07-06 11-PM,ETHUSD,287.93,287.93,285.73,287.65,906.83,260081.0
2019-07-06 10-PM,ETHUSD,288,288.2,285.51,287.93,654.22,187772.69
2019-07-06 09-PM,ETHUSD,292.37,292.59,285.48,288,1830.38,529407.68
2019-07-06 08-PM,ETHUSD,292.26,293.49,291.68,292.37,546.45,159882.34
2019-07-06 07-PM,ETHUSD,292.55,293.16,290.66,292.26,997.94,291156.74
2019-07-06 06-PM,ETHUSD,294.73,295.02,292.55,292.55,693.29,203785.11
2019-07-06 05-PM,ETHUSD,294.77,295.19,293.85,294.73,373.87,110190.86
2019-07-06 04-PM,ETHUSD,296.23,297.54,294.52,294.77,620.62,183446.32
2019-07-06 03-PM,ETHUSD,294.97,297.88,294.87,296.23,2903.77,860628.95
2019-07-06 02-PM,ETHUSD,289.73,295.2,289.2,294.97,1424.95,415426.78
2019-07-06 01-PM,ETHUSD,290.6,290.89,289.23,289.73,216.15,62642.97
2019-07-06 12-PM,ETHUSD,290.91,291.23,289,290.6,1644.18,477550.0
2019-07-06 11-AM,ETHUSD,290.81,291.22,290.37,290.91,134.67,39143.43
2019-07-06 10-AM,ETHUSD,290.64,291.2,290.22,290.81,245.5,71401.45
2019-07-06 09-AM,ETHUSD,290.78,291.44,290,290.64,556.73,161882.78
2019-07-06 08-AM,ETHUSD,292.9,294.21,290.13,290.78,656.79,191967.35
2019-07-06 07-AM,ETHUSD,291.95,293.03,291.55,292.9,398.26,116403.39
2019-07-06 06-AM,ETHUSD,292.41,293.57,291.82,291.95,479.17,140272.12
2019-07-06 05-AM,ETHUSD,293.46,294.07,292.12,292.41,792.77,232174.83
2019-07-06 04-AM,ETHUSD,293.79,295.56,293.46,293.46,1031.98,303828.94
2019-07-06 03-AM,ETHUSD,292.28,293.93,292.01,293.79,595.79,174468.75
2019-07-06 02-AM,ETHUSD,292.34,293.34,291.91,292.28,603.04,176386.06
2019-07-06 01-AM,ETHUSD,294.5,294.64,291.26,292.34,941.62,275755.17
2019-07-06 12-AM,ETHUSD,287.6,294.75,287.41,294.5,3224.7,943492.17
2019-07-05 11-PM,ETHUSD,288.05,288.5,285.93,287.6,904.14,259936.95
2019-07-05 10-PM,ETHUSD,288.67,290.01,286.73,288.05,1398.38,403602.7
2019-07-05 09-PM,ETHUSD,286.48,289.5,286.48,288.67,1634.18,471945.13
2019-07-05 08-PM,ETHUSD,289.86,290.4,284.64,286.48,3545.2,1017456.28
2019-07-05 07-PM,ETHUSD,291.8,292.85,289.4,289.86,824.24,240584.56
2019-07-05 06-PM,ETHUSD,291.07,292.42,290.18,291.8,1022.03,297742.44
2019-07-05 05-PM,ETHUSD,289.25,291.98,287.91,291.07,1325.66,383686.64
2019-07-05 04-PM,ETHUSD,289.18,291.53,287.96,289.25,630.01,182781.49
2019-07-05 03-PM,ETHUSD,291.98,292.25,287.86,289.18,889.08,257994.74
2019-07-05 02-PM,ETHUSD,292.03,294.08,290.9,291.98,942.66,275768.14
2019-07-05 01-PM,ETHUSD,292.53,293.58,291.7,292.03,1256.02,367746.25
2019-07-05 12-PM,ETHUSD,293.69,294.14,291.51,292.53,1279.32,373967.03
2019-07-05 11-AM,ETHUSD,293.92,294.97,292.72,293.69,2692.01,792070.06
2019-07-05 10-AM,ETHUSD,290.2,294.99,290.2,293.92,3608.95,1054760.06
2019-07-05 09-AM,ETHUSD,285.01,291.34,285.01,290.2,2088.36,602377.13
2019-07-05 08-AM,ETHUSD,285.56,285.56,283.19,285.01,2821.06,802630.74
2019-07-05 07-AM,ETHUSD,284.77,285.57,283.08,285.56,620.82,176431.67
2019-07-05 06-AM,ETHUSD,286.2,287.85,283.8,284.77,1669.62,477081.01
2019-07-05 05-AM,ETHUSD,285.7,287.09,285.22,286.2,1590.87,454839.27
2019-07-05 04-AM,ETHUSD,285.28,285.95,283.96,285.7,612.56,174494.95
2019-07-05 03-AM,ETHUSD,283.7,285.8,282.5,285.28,3889.36,1105417.53
2019-07-05 02-AM,ETHUSD,285.49,286.59,283.7,283.7,2887.31,822426.96
2019-07-05 01-AM,ETHUSD,284.13,286.24,282,285.49,2414.28,684553.47
2019-07-05 12-AM,ETHUSD,282.57,285.04,280.21,284.13,2414.84,682505.86
2019-07-04 11-PM,ETHUSD,293.17,293.17,280,282.57,9659.92,2762250.5
2019-07-04 10-PM,ETHUSD,292.4,293.18,292,293.17,1893.72,554792.05
2019-07-04 09-PM,ETHUSD,293,293,291.98,292.4,2097.25,612891.3
2019-07-04 08-PM,ETHUSD,295.08,295.39,291.32,293,2837.84,830135.99
2019-07-04 07-PM,ETHUSD,294.84,295.56,293.72,295.08,389.4,114649.88
2019-07-04 06-PM,ETHUSD,295.76,295.87,294.28,294.84,447.39,131950.48
2019-07-04 05-PM,ETHUSD,295.51,296.68,295.5,295.76,597.65,176931.81
2019-07-04 04-PM,ETHUSD,294.63,295.9,293.55,295.51,1821.36,536633.97
2019-07-04 03-PM,ETHUSD,296.48,296.7,294.6,294.63,635.74,188004.9
2019-07-04 02-PM,ETHUSD,296.7,297.43,295.32,296.48,611.84,181371.94
2019-07-04 01-PM,ETHUSD,295.1,297.47,295.1,296.7,1234.09,365826.49
2019-07-04 12-PM,ETHUSD,294.71,296.28,294.34,295.1,812.67,239924.15
2019-07-04 11-AM,ETHUSD,293.6,295.2,292.93,294.71,2615.6,769817.55
2019-07-04 10-AM,ETHUSD,294.53,295.17,292.69,293.6,616.76,181308.8
2019-07-04 09-AM,ETHUSD,296.88,296.88,294.5,294.53,467.18,138238.94
2019-07-04 08-AM,ETHUSD,295.47,296.88,294.65,296.88,483.22,142856.39
2019-07-04 07-AM,ETHUSD,296.76,298.79,295.47,295.47,1513.24,450492.84
2019-07-04 06-AM,ETHUSD,294.96,296.76,294.96,296.76,409.1,121210.3
2019-07-04 05-AM,ETHUSD,294.52,295.19,293.82,294.96,532.01,156700.01
2019-07-04 04-AM,ETHUSD,298.35,298.66,292.92,294.52,3934.32,1162960.07
2019-07-04 03-AM,ETHUSD,299,299.47,296.94,298.35,1315.02,392071.55
2019-07-04 02-AM,ETHUSD,300.35,300.35,298.75,299,335.1,100432.41
2019-07-04 01-AM,ETHUSD,299.66,301.47,298.91,300.35,707.91,212505.15
2019-07-04 12-AM,ETHUSD,302.1,303.79,299.27,299.66,1869.24,564041.46
2019-07-03 11-PM,ETHUSD,301.02,303.41,299.26,302.1,2317.62,698419.07
2019-07-03 10-PM,ETHUSD,294.79,302.89,294.26,301.02,4104.83,1229299.01
2019-07-03 09-PM,ETHUSD,294.07,295,292.7,294.79,622.31,182637.51
2019-07-03 08-PM,ETHUSD,292.96,294.73,292.18,294.07,2016.17,591827.9
2019-07-03 07-PM,ETHUSD,291.55,294,291.33,292.96,940.92,275237.54
2019-07-03 06-PM,ETHUSD,292.67,292.67,290.35,291.55,1068.95,311355.21
2019-07-03 05-PM,ETHUSD,289.9,292.69,289.53,292.67,2159.98,628944.44
2019-07-03 04-PM,ETHUSD,295.29,295.69,288.99,289.9,3182.44,931088.56
2019-07-03 03-PM,ETHUSD,294.75,295.86,293.97,295.29,861.85,254140.53
2019-07-03 02-PM,ETHUSD,293.7,295.69,292.2,294.75,1069.81,314346.8
2019-07-03 01-PM,ETHUSD,295.12,296,292.99,293.7,1501.47,442188.44
2019-07-03 12-PM,ETHUSD,292.46,295.31,292.3,295.12,939.29,276347.97
2019-07-03 11-AM,ETHUSD,294.74,295.12,292.17,292.46,950.98,279005.98
2019-07-03 10-AM,ETHUSD,294.31,296.18,294.11,294.74,1095.78,323324.33
2019-07-03 09-AM,ETHUSD,292.25,294.52,291.31,294.31,2064.56,604863.35
2019-07-03 08-AM,ETHUSD,295.13,295.89,292,292.25,1842.95,541863.31
2019-07-03 07-AM,ETHUSD,297.6,298.06,294.9,295.13,967.93,287099.71
2019-07-03 06-AM,ETHUSD,299.1,299.13,296.38,297.6,1331.64,396756.33
2019-07-03 05-AM,ETHUSD,297.02,301.57,296.48,299.1,3040.42,910717.66
2019-07-03 04-AM,ETHUSD,295.46,298,295.38,297.02,2354.16,699215.18
2019-07-03 03-AM,ETHUSD,293.23,296.28,292.3,295.46,2089.8,615855.54
2019-07-03 02-AM,ETHUSD,296.66,296.66,292.98,293.23,1670.75,492805.59
