Created on 05-15-2020,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume LTC,Volume USD
2019-06-08,LTCUSD,117.15,119.79,114.03,118.51,22364.72,2615399.88
2019-06-07,LTCUSD,111.35,121.29,109.97,117.15,72055.01,8319619.79
2019-06-06,LTCUSD,104,112.2,101,111.35,56201.33,5909496.12
2019-06-05,LTCUSD,102,105.29,100.06,104,34408.58,3549111.79
2019-06-04,LTCUSD,105.95,114.5,97.59,102,94726.05,9730821.13
2019-06-03,LTCUSD,114.78,116.26,104.52,105.95,73560.42,8101751.71
2019-06-02,LTCUSD,112.27,116.73,111.2,114.78,25662.19,2939227.02
2019-06-01,LTCUSD,114.21,116.22,107.27,112.27,36550.97,4118780.63
2019-05-31,LTCUSD,108.17,115.02,104.01,114.21,59625.25,6511864.82
2019-05-30,LTCUSD,115.21,120.8,102,108.17,135949.64,15288664.17
2019-05-29,LTCUSD,114.88,118.42,108.4,115.21,67429.86,7736820.58
2019-05-28,LTCUSD,116.39,118.35,111.42,114.88,51557.83,5897929.3
2019-05-27,LTCUSD,112.75,122.16,110.64,116.39,133668.99,15397989.75
2019-05-26,LTCUSD,103.1,114.79,99.25,112.75,54504.23,5795531.22
2019-05-25,LTCUSD,100.61,104.98,99.32,103.1,45913.58,4714960.21
2019-05-24,LTCUSD,88.98,103.99,88.38,100.61,106276.39,10314857.92
2019-05-23,LTCUSD,87.71,89.88,84.73,88.98,28111.52,2445688.12
2019-05-22,LTCUSD,91.43,92.58,85.59,87.71,46694.43,4177299.22
2019-05-21,LTCUSD,91.55,93.49,89.48,91.43,22058.39,2019627.63
2019-05-20,LTCUSD,95,95,87.34,91.55,52063.0,4755379.07
2019-05-19,LTCUSD,86.93,97.34,86.3,95,77777.38,7292068.79
2019-05-18,LTCUSD,89.85,90.4,85.37,86.93,19180.11,1685533.78
2019-05-17,LTCUSD,95.68,97.49,81.66,89.85,126247.36,11097289.06
2019-05-16,LTCUSD,102.15,107.53,90.15,95.68,129226.94,12689619.84
2019-05-15,LTCUSD,91.49,104.44,90.46,102.15,149413.13,14655769.91
2019-05-14,LTCUSD,87.87,94.6,85.83,91.49,120110.6,10857328.13
2019-05-13,LTCUSD,84.71,93.46,84.09,87.87,105797.97,9443348.59
2019-05-12,LTCUSD,87.88,94.44,83.01,84.71,146790.08,12954900.16
2019-05-11,LTCUSD,76.76,96,76.76,87.88,148671.1,12932941.04
2019-05-10,LTCUSD,73.95,79.17,72.32,76.76,61867.66,4702094.66
2019-05-09,LTCUSD,73.69,75.56,72.19,73.95,40262.79,2972175.47
2019-05-08,LTCUSD,73.25,75,71.16,73.69,36462.15,2663275.33
2019-05-07,LTCUSD,74.25,77.98,74.25,76.14,24411.07,1866323.43
2019-05-06,LTCUSD,74.75,76.17,70.99,74.25,46812.28,3439612.26
2019-05-05,LTCUSD,77.31,77.33,74.5,74.75,19244.01,1458658.48
2019-05-04,LTCUSD,77.75,81.53,73.75,77.31,44457.65,3425113.09
2019-05-03,LTCUSD,72.45,80,71.93,77.75,59163.94,4567331.59
2019-05-02,LTCUSD,72.53,73.45,71.43,72.45,20482.5,1485189.3
2019-05-01,LTCUSD,73.17,74.78,71.03,72.53,31342.64,2273909.01
2019-04-30,LTCUSD,66.5,74.08,66.5,73.17,33870.66,2388483.61
2019-04-29,LTCUSD,67.64,68.38,64.82,66.5,26512.12,1755565.54
2019-04-28,LTCUSD,70.27,70.79,66.68,67.64,14464.3,989563.33
2019-04-27,LTCUSD,71.7,71.81,70.13,70.27,9243.06,656119.41
2019-04-26,LTCUSD,70.75,73.34,68.74,71.7,46028.26,3270316.02
2019-04-25,LTCUSD,73.11,74.74,69.02,70.75,54113.36,3926128.34
2019-04-24,LTCUSD,74.16,75.21,70.43,73.11,55178.38,3998324.88
2019-04-23,LTCUSD,76.8,79.75,73.89,74.16,43099.12,3344288.22
2019-04-22,LTCUSD,77.51,78.29,75.45,76.8,35170.82,2708201.47
2019-04-21,LTCUSD,81.47,82.29,73.42,77.51,56490.01,4309862.88
2019-04-20,LTCUSD,82.45,83.11,79.67,81.47,15866.63,1291322.39
2019-04-19,LTCUSD,82.08,83.71,79.99,82.45,26729.13,2188376.9
2019-04-18,LTCUSD,79.27,83.93,79.26,82.08,42799.97,3500711.8
2019-04-17,LTCUSD,81.08,82.11,78.52,79.27,20146.9,1612317.72
2019-04-16,LTCUSD,78.35,81.83,77.11,81.08,35362.8,2817903.03
2019-04-15,LTCUSD,83.71,84.72,74.45,78.35,55765.46,4421457.98
2019-04-14,LTCUSD,77.97,83.87,76.4,83.71,28102.62,2252901.78
2019-04-13,LTCUSD,79.09,81.61,76.22,77.97,24500.49,1940848.96
2019-04-12,LTCUSD,79.44,81.04,75.53,79.09,50819.42,3987098.15
2019-04-11,LTCUSD,88.09,88.79,75.25,79.44,104741.65,8371407.73
2019-04-10,LTCUSD,86.95,91.8,86.51,88.09,38967.39,3469610.64
2019-04-09,LTCUSD,89.64,89.64,83.88,86.95,27724.49,2410733.08
2019-04-08,LTCUSD,91.82,94.19,86.36,89.64,41902.43,3747000.37
2019-04-07,LTCUSD,92.65,95.45,88.8,91.82,28148.43,2596776.92
2019-04-06,LTCUSD,88.6,97.79,85.26,92.65,57279.69,5282050.5
2019-04-05,LTCUSD,84.67,90.25,84.21,88.6,59276.88,5195685.48
2019-04-04,LTCUSD,85.67,90.3,80.51,84.67,92845.17,7917724.69
2019-04-03,LTCUSD,77.57,99.62,76.01,85.67,314725.38,27764595.02
2019-04-02,LTCUSD,60.43,79.13,60.15,77.57,143234.65,9896072.24
2019-04-01,LTCUSD,60.41,60.87,59.84,60.43,16257.98,980029.09
2019-03-19,LTCUSD,58.97,59.77,58.87,59.45,2009.69,119432.04
2019-03-18,LTCUSD,60.24,62.22,57.83,58.97,34588.6,2056946.64
2019-03-17,LTCUSD,60.92,61.1,59.36,60.24,17618.65,1061691.12
2019-03-16,LTCUSD,58.19,61.6,58,60.92,55525.47,3359645.49
2019-03-15,LTCUSD,55.71,58.66,55.56,58.19,36803.32,2105457.15
2019-03-14,LTCUSD,55.33,57.99,51.37,55.71,55426.35,3062026.72
2019-03-13,LTCUSD,56.27,56.44,54.04,55.33,27040.39,1492389.16
2019-03-12,LTCUSD,54.63,56.7,52.1,56.27,37998.24,2088326.14
2019-03-11,LTCUSD,56.28,56.92,53.61,54.63,38983.44,2137325.1
2019-03-10,LTCUSD,57.54,57.59,55.71,56.28,29606.28,1669818.05
2019-03-09,LTCUSD,55.29,59.18,55.18,57.54,47138.95,2699698.68
2019-03-08,LTCUSD,56.54,58.19,53.88,55.29,63597.19,3568542.58
2019-03-07,LTCUSD,55.32,58.86,53.72,56.54,74271.39,4203343.34
2019-03-06,LTCUSD,52.31,56.49,51.11,55.32,91735.82,4957225.86
2019-03-05,LTCUSD,45.72,54,45.23,52.31,142828.21,7301688.26
2019-03-04,LTCUSD,47.65,47.95,44.55,45.72,47296.58,2169470.99
2019-03-03,LTCUSD,48.36,48.83,46.91,47.65,23875.78,1139575.52
2019-03-02,LTCUSD,46.92,49.06,46.29,48.36,34325.23,1648693.63
2019-03-01,LTCUSD,45.52,48.73,45.34,46.92,49226.35,2321943.16
2019-02-28,LTCUSD,44.87,46.63,44.6,45.52,55715.15,2538970.34
2019-02-27,LTCUSD,44.62,45.4,42.33,44.87,43193.13,1909677.81
2019-02-26,LTCUSD,45.33,45.64,44,44.62,53603.1,2409376.9
2019-02-25,LTCUSD,43.64,46.8,43.34,45.33,61816.47,2780898.5
2019-02-24,LTCUSD,51.25,53.44,42.45,43.64,168183.13,7762294.7
2019-02-23,LTCUSD,49.09,51.85,47.65,51.25,66938.18,3336430.33
2019-02-22,LTCUSD,48.49,49.4,47.57,49.09,62519.06,3050183.92
2019-02-21,LTCUSD,51.03,51.21,47.46,48.49,68141.45,3349404.16
2019-02-20,LTCUSD,46.89,51.85,45.82,51.03,102623.75,5120633.76
2019-02-19,LTCUSD,47.32,48.8,46.25,46.89,56841.82,2702002.65
2019-02-18,LTCUSD,43.49,48.75,43.21,47.32,149749.96,6853248.41
2019-02-17,LTCUSD,42.93,44.69,41.97,43.49,50401.77,2176934.02
2019-02-16,LTCUSD,42.15,43.84,41.74,42.93,50359.76,2168480.98
2019-02-15,LTCUSD,40.93,44.19,40.7,42.15,52678.04,2206598.01
2019-02-14,LTCUSD,41.2,41.98,39.63,40.93,54435.37,2228282.31
2019-02-13,LTCUSD,43.29,44.18,40.16,41.2,81063.85,3407842.31
2019-02-12,LTCUSD,42.48,44.16,41.5,43.29,86867.55,3734392.1
2019-02-11,LTCUSD,46.3,46.45,41.22,42.48,140203.28,6116582.76
2019-02-10,LTCUSD,44.19,47,41.59,46.3,182580.41,8165568.36
2019-02-09,LTCUSD,42.77,46,41.8,44.19,173123.01,7560619.46
2019-02-08,LTCUSD,32.75,44.41,32.49,42.77,245880.62,9636885.37
2019-02-07,LTCUSD,32.49,33.2,32.39,32.75,19206.81,629879.4
2019-02-06,LTCUSD,33.9,34.06,31.91,32.49,46427.1,1510800.29
2019-02-05,LTCUSD,33.69,34.05,33.23,33.9,18653.87,628358.26
2019-02-04,LTCUSD,33,34.01,32.95,33.69,42482.06,1421839.22
2019-02-03,LTCUSD,34.15,34.53,32.39,33,99992.64,3339109.57
2019-02-02,LTCUSD,32.28,34.58,32.19,34.15,84174.13,2784735.26
2019-02-01,LTCUSD,31.26,33.21,30.53,32.28,114118.1,3596074.05
2019-01-31,LTCUSD,31.61,32.13,30.85,31.26,19264.29,605134.88
2019-01-30,LTCUSD,30.75,31.79,30.34,31.61,28432.68,891706.81
2019-01-29,LTCUSD,30.87,31.18,29.9,30.75,26195.39,798854.05
2019-01-28,LTCUSD,32.08,32.21,29.87,30.87,46585.07,1429527.12
2019-01-27,LTCUSD,32.76,32.97,31.25,32.08,23416.25,755382.84
2019-01-26,LTCUSD,32.75,33.97,32.53,32.76,30382.07,1005452.82
2019-01-25,LTCUSD,32.48,32.95,31.86,32.75,17878.26,579104.17
2019-01-24,LTCUSD,31.62,33.11,31.04,32.48,20898.59,672867.87
2019-01-23,LTCUSD,31.53,32.12,31.25,31.62,14721.13,466642.03
2019-01-22,LTCUSD,30.89,32,29.26,31.53,26568.75,819084.99
2019-01-21,LTCUSD,30.6,31.25,30.38,30.89,12333.03,379731.64
2019-01-20,LTCUSD,32.19,33.09,30,30.6,34116.73,1062452.22
2019-01-19,LTCUSD,30.92,33.11,30.88,32.19,19678.69,636350.38
2019-01-18,LTCUSD,31.61,31.71,30.55,30.92,18716.44,580940.32
2019-01-17,LTCUSD,31.42,31.76,29.92,31.61,27639.33,848366.99
2019-01-16,LTCUSD,31.09,32.13,30.76,31.42,14440.99,450957.47
2019-01-15,LTCUSD,32,32.43,30.21,31.09,32897.67,1042169.59
2019-01-14,LTCUSD,29.89,32.8,29.76,32,47645.8,1507102.37
2019-01-13,LTCUSD,32.1,33.03,29.54,29.89,43073.07,1332307.72
2019-01-12,LTCUSD,31.65,32.33,31.44,32.1,15684.56,501177.77
2019-01-11,LTCUSD,33.27,33.69,31.15,31.65,51216.56,1666085.45
2019-01-10,LTCUSD,38.51,39.24,31.8,33.27,91969.47,3184697.65
2019-01-09,LTCUSD,39.16,40.05,38.37,38.51,28556.53,1118548.34
2019-01-08,LTCUSD,37.61,41.17,37.48,39.16,61437.04,2435093.12
2019-01-07,LTCUSD,38.97,39.5,37.08,37.61,54113.58,2065597.55
2019-01-06,LTCUSD,34.45,40.2,34.03,38.97,94928.3,3575279.97
2019-01-05,LTCUSD,32.21,36,32.03,34.45,54636.74,1895829.37
2019-01-04,LTCUSD,31.64,32.7,31,32.21,30070.16,957425.41
2019-01-03,LTCUSD,33,33.04,30.91,31.64,25585.69,813580.6
2019-01-02,LTCUSD,31.44,33.52,31.37,33,29289.47,950525.86
2019-01-01,LTCUSD,29.9,31.99,29.52,31.44,13312.66,410385.35
2018-12-31,LTCUSD,31.52,31.62,29.4,29.9,29353.37,900836.73
2018-12-30,LTCUSD,30.51,32,30,31.52,15541.15,483854.21
2018-12-29,LTCUSD,32.25,33.28,30.31,30.51,23447.62,745856.85
2018-12-28,LTCUSD,27.71,33.58,27.71,32.25,50447.68,1583369.03
2018-12-27,LTCUSD,30.54,31.09,27.46,27.71,37603.27,1080942.19
2018-12-26,LTCUSD,30.73,32.09,28.89,30.54,30915.42,935240.76
2018-12-25,LTCUSD,32.84,32.98,29,30.73,45837.57,1400813.96
2018-12-24,LTCUSD,33.11,36.58,32.53,32.84,56571.73,1970862.12
2018-12-23,LTCUSD,31.59,33.84,31.49,33.11,25486.82,832647.57
2018-12-22,LTCUSD,30.2,31.61,29.69,31.59,11441.53,350856.93
2018-12-21,LTCUSD,32.35,33.02,29.65,30.2,51316.98,1608226.72
2018-12-20,LTCUSD,29.07,33.1,28.64,32.35,100729.09,3153260.77
2018-12-19,LTCUSD,30.08,31.59,28.62,29.07,76525.03,2314914.42
2018-12-18,LTCUSD,28.91,30.27,27.69,30.08,59289.22,1706193.29
2018-12-17,LTCUSD,25.2,30.36,25.13,28.91,101633.86,2882342.75
2018-12-16,LTCUSD,23.46,26.73,23.4,25.2,52507.52,1349601.78
2018-12-15,LTCUSD,23.07,23.75,22.86,23.46,17000.02,396229.55
2018-12-14,LTCUSD,22.82,23.49,22.24,23.07,37264.86,852016.36
2018-12-13,LTCUSD,23.99,24.15,22.64,22.82,29414.02,690167.88
2018-12-12,LTCUSD,23.22,24.92,23.03,23.99,24138.67,585710.54
2018-12-11,LTCUSD,24.01,24.39,22.74,23.41,27703.76,647795.53
2018-12-10,LTCUSD,25.29,25.57,23.53,24.01,45372.93,1109390.87
2018-12-09,LTCUSD,24.12,26.61,24.12,25.29,28831.84,732213.84
2018-12-08,LTCUSD,24.81,26.5,22.91,24.12,33353.42,812228.53
2018-12-07,LTCUSD,26.33,26.37,22.25,24.81,87385.98,2138497.33
2018-12-06,LTCUSD,28.76,30.25,25.88,26.33,60122.61,1703784.73
2018-12-05,LTCUSD,30.7,30.99,28.6,28.76,40769.67,1217335.97
2018-12-04,LTCUSD,30.51,31.9,29.54,30.7,22242.4,686350.53
2018-12-03,LTCUSD,33.27,33.42,29.49,30.51,50910.54,1589603.48
2018-12-02,LTCUSD,33.66,34.68,32.77,33.27,16231.4,543572.67
2018-12-01,LTCUSD,31.66,34.88,31.02,33.66,15030.16,497288.42
2018-11-30,LTCUSD,33.55,34.1,30.64,31.66,41921.47,1338342.94
2018-11-29,LTCUSD,34.32,35.37,32.75,33.55,38197.53,1296350.96
2018-11-28,LTCUSD,30.81,36,30.69,34.32,78896.93,2643099.87
2018-11-27,LTCUSD,29.09,31.28,28.15,30.81,37430.14,1105012.44
2018-11-26,LTCUSD,30.43,31.78,27.61,29.09,61803.68,1849817.56
2018-11-25,LTCUSD,28.59,32,26.31,30.43,62905.76,1827352.15
2018-11-24,LTCUSD,31.77,32.96,27.78,28.59,49269.41,1475659.73
2018-11-23,LTCUSD,31.3,32.76,30.35,31.77,54501.03,1708641.82
2018-11-22,LTCUSD,34.29,34.6,31.19,31.3,29413.16,978552.08
2018-11-21,LTCUSD,32.3,34.36,31.06,34.29,56018.5,1838373.69
2018-11-20,LTCUSD,35.81,37.56,30.22,32.3,120379.91,3990326.36
2018-11-19,LTCUSD,41.83,41.83,35,35.81,61743.61,2319306.04
2018-11-18,LTCUSD,41.59,42.96,41.5,41.83,8054.3,338245.16
2018-11-17,LTCUSD,41.82,41.82,41.13,41.59,7721.33,320053.22
2018-11-16,LTCUSD,43.28,43.55,41.35,41.82,12477.4,529768.72
2018-11-15,LTCUSD,42.68,43.79,39.53,43.28,41734.67,1743183.6
2018-11-14,LTCUSD,48.89,49.87,40.18,42.68,80373.95,3491236.83
2018-11-13,LTCUSD,50.28,50.41,48.31,48.89,15713.5,782421.55
2018-11-12,LTCUSD,50.65,51.35,49.93,50.28,10161.37,512572.16
2018-11-11,LTCUSD,51.69,52.01,49.33,50.65,7276.74,367637.58
2018-11-10,LTCUSD,51.69,52.28,51.27,51.69,3893.77,201779.36
2018-11-09,LTCUSD,52,52.43,51.11,51.69,7497.18,388247.41
2018-11-08,LTCUSD,53.87,54.42,51.83,52,14952.98,794512.23
2018-11-07,LTCUSD,55.91,56.44,53.13,53.87,13762.72,751901.24
2018-11-06,LTCUSD,53.49,56.14,53.38,55.91,23614.09,1285329.44
2018-11-05,LTCUSD,54.02,54.74,52.68,53.49,16518.97,880089.57
2018-11-04,LTCUSD,50.57,55.88,50.22,54.02,20953.17,1119735.73
2018-11-03,LTCUSD,50.99,51.14,50.3,50.57,3518.06,178694.32
2018-11-02,LTCUSD,50.19,51.66,50.04,50.99,12048.58,613749.25
2018-11-01,LTCUSD,49.37,50.37,49.35,50.19,6788.49,337785.84
2018-10-31,LTCUSD,48.96,50.18,47.59,49.37,7586.25,371020.29
2018-10-30,LTCUSD,48.54,49.15,48.36,48.96,24963.25,1219549.86
2018-10-29,LTCUSD,51.54,51.59,47.39,48.54,22810.03,1124455.55
2018-10-28,LTCUSD,51.49,51.7,51.11,51.54,2868.63,147519.0
2018-10-27,LTCUSD,51.67,51.84,51.24,51.49,2569.68,132335.78
2018-10-26,LTCUSD,51.85,52.31,51.12,51.67,9025.69,465451.1
2018-10-25,LTCUSD,51.87,52.04,51.52,51.85,4193.8,217054.25
2018-10-24,LTCUSD,52.1,52.76,51.72,51.87,5159.05,268949.13
2018-10-23,LTCUSD,51.65,52.6,51.3,52.1,7006.03,363789.55
2018-10-22,LTCUSD,52.16,52.53,51.44,51.65,7491.3,389204.35
2018-10-21,LTCUSD,52.76,53.27,52,52.16,6803.26,357912.95
2018-10-20,LTCUSD,52.38,53.03,51.95,52.76,1893.83,99585.98
2018-10-19,LTCUSD,51.77,53.14,51.44,52.38,12756.24,664568.56
2018-10-18,LTCUSD,52.8,53.42,51.02,51.77,9059.14,470242.05
2018-10-17,LTCUSD,53.05,53.23,52.1,52.8,9043.22,476080.16
2018-10-16,LTCUSD,53.42,53.61,53.38,53.38,70.37,3764.26
2018-10-15,LTCUSD,51.17,57.02,50.91,53.42,33953.84,1820577.21
2018-10-14,LTCUSD,52.68,53.32,50.88,51.17,7069.38,369443.47
2018-10-13,LTCUSD,52.92,53.99,52.37,52.68,5574.65,295675.24
2018-10-12,LTCUSD,50.65,53.36,49.95,52.92,15295.02,800408.61
2018-10-11,LTCUSD,57.38,57.47,49.72,50.65,29658.62,1546433.74
2018-10-10,LTCUSD,58.35,58.45,56.77,57.38,8539.06,489839.78
2018-10-09,LTCUSD,59.12,59.37,57.84,58.35,14120.94,825128.01
2018-10-08,LTCUSD,58,59.81,57.23,59.12,10487.86,613796.03
2018-10-07,LTCUSD,57.87,58.25,56.44,58,11268.83,644225.45
2018-10-06,LTCUSD,58.58,58.73,56.69,57.87,7913.77,455149.19
2018-10-05,LTCUSD,57.93,59.4,57.23,58.58,6540.14,378756.17
2018-10-04,LTCUSD,57.18,58.89,57.01,57.93,15595.7,907289.69
2018-10-03,LTCUSD,58.99,59.15,56.3,57.18,19819.24,1134968.67
2018-10-02,LTCUSD,60.05,61.31,58.59,58.99,10894.78,651025.71
2018-10-01,LTCUSD,60.83,61.89,59.17,60.05,14249.83,863302.81
2018-09-30,LTCUSD,61.2,62.72,59.48,60.83,21113.33,1283488.29
2018-09-29,LTCUSD,61.62,62,58.52,61.2,14985.9,906416.62
2018-09-28,LTCUSD,63.06,64.65,60.14,61.62,23024.01,1434661.12
2018-09-27,LTCUSD,57.25,65.5,56.52,63.06,51819.39,3214302.73
2018-09-26,LTCUSD,57.44,59.71,56.41,57.25,24072.13,1394927.88
2018-09-25,LTCUSD,57.93,58.06,54.4,57.44,28599.09,1608064.84
2018-09-24,LTCUSD,61.37,61.37,57.15,57.93,29523.65,1721992.38
2018-09-23,LTCUSD,60.53,63.57,59.76,61.37,17727.27,1098009.58
2018-09-22,LTCUSD,60.84,61.75,58,60.53,16447.56,985450.05
2018-09-21,LTCUSD,56.5,62.6,56.31,60.84,35324.08,2083444.52
2018-09-20,LTCUSD,54.17,57.45,53.44,56.5,16201.42,892675.64
2018-09-19,LTCUSD,53.86,54.96,51.61,54.17,19160.12,1025758.35
2018-09-18,LTCUSD,52.23,55.39,50.57,53.86,24885.62,1332187.34
2018-09-17,LTCUSD,56.76,57.94,51.41,52.23,33368.54,1803288.41
2018-09-16,LTCUSD,56.35,57.44,54.5,56.76,12674.58,712959.62
2018-09-15,LTCUSD,56.3,59,55.5,56.35,17609.81,1015149.52
2018-09-14,LTCUSD,54.44,58.96,52.92,56.3,30043.74,1678524.28
2018-09-13,LTCUSD,51.66,55.35,51.62,54.44,23284.02,1253483.93
2018-09-12,LTCUSD,51.92,52.07,47.05,51.66,24997.0,1240694.54
2018-09-11,LTCUSD,54.3,54.78,50.03,51.92,24357.42,1289880.78
2018-09-10,LTCUSD,54.69,56.61,52.93,54.3,17084.36,933838.83
2018-09-09,LTCUSD,52.95,56.8,52.21,54.69,12910.49,708648.35
2018-09-08,LTCUSD,55.68,57.25,51.62,52.95,14448.77,777505.52
2018-09-07,LTCUSD,57.31,58.45,55.18,55.68,15848.49,895943.35
2018-09-06,LTCUSD,57.71,57.89,53.73,57.31,41530.44,2305991.05
2018-09-05,LTCUSD,67.6,68.23,57.45,57.71,45860.61,2846420.42
2018-09-04,LTCUSD,65.31,69.4,65.31,67.6,16967.09,1146350.73
2018-09-03,LTCUSD,66.12,66.5,64.3,65.31,9417.84,613689.61
2018-09-02,LTCUSD,66.45,67,64.21,66.12,14174.31,929262.52
2018-09-01,LTCUSD,62.15,68.17,62.14,66.45,24683.5,1606428.47
2018-08-31,LTCUSD,60.1,62.73,59.51,62.15,8610.72,524576.51
2018-08-30,LTCUSD,61.44,61.64,58.63,60.1,13636.45,817189.46
2018-08-29,LTCUSD,63.13,63.36,60.19,61.44,15991.57,986909.24
2018-08-28,LTCUSD,60.63,63.78,59.7,63.13,19683.6,1211770.6
2018-08-27,LTCUSD,57.02,61.11,56.58,60.63,7181.14,421656.83
2018-08-26,LTCUSD,57.94,58.17,55.8,57.02,6231.97,352067.33
2018-08-25,LTCUSD,57.96,58.31,57.09,57.94,3612.04,208500.29
2018-08-24,LTCUSD,57.25,58.3,55.62,57.96,6727.03,384167.49
2018-08-23,LTCUSD,55.15,57.85,54.91,57.25,8748.29,488489.36
2018-08-22,LTCUSD,56.47,59.27,53.87,55.15,29045.11,1638491.88
2018-08-21,LTCUSD,53.46,56.9,53.3,56.47,14831.69,821356.27
2018-08-20,LTCUSD,57.9,58.59,53.24,53.46,32947.22,1826668.86
2018-08-19,LTCUSD,57.17,59.1,56.31,57.9,12843.46,742356.78
2018-08-18,LTCUSD,61.78,62.3,55.24,57.17,13546.31,786454.67
2018-08-17,LTCUSD,55.25,62.09,55.24,61.78,16927.28,996795.23
2018-08-16,LTCUSD,54.39,57.57,54.2,55.25,11057.79,619484.19
2018-08-15,LTCUSD,54.25,59.37,53.91,54.39,40803.71,2293252.2
2018-08-14,LTCUSD,56.5,56.5,49.4,54.25,40119.03,2078809.96
2018-08-13,LTCUSD,59.24,60.6,55.68,56.5,19440.86,1122234.32
2018-08-12,LTCUSD,55.74,55.74,55.74,55.74,0.0,0.0
2018-08-11,LTCUSD,59.15,59.21,55.15,55.74,8238.8,464833.8
2018-08-10,LTCUSD,62.98,63.19,58.22,59.15,27406.93,1677048.39
2018-08-09,LTCUSD,62.15,64.98,60.1,62.98,19311.77,1205106.37
2018-08-08,LTCUSD,67.37,67.48,60.85,62.15,26042.89,1671794.31
2018-08-07,LTCUSD,73.49,75.15,66.71,67.37,20641.04,1461630.41
2018-08-06,LTCUSD,74.75,76.76,72.3,73.49,9750.06,724032.79
2018-08-05,LTCUSD,73.01,74.75,72.34,74.75,10732.4,790791.79
2018-08-04,LTCUSD,77.67,78,72.01,73.01,8220.22,608705.68
2018-08-03,LTCUSD,76.23,77.89,74.89,77.67,12043.45,914116.68
2018-08-02,LTCUSD,77.71,78.46,75.49,76.23,7392.22,566452.99
2018-08-01,LTCUSD,78.86,78.9,75.94,77.71,16042.88,1241505.33
2018-07-31,LTCUSD,82.23,82.43,76.12,78.86,26076.8,2036016.07
2018-07-30,LTCUSD,84.05,84.82,79.79,82.23,15713.8,1295802.32
2018-07-29,LTCUSD,84.2,85.33,83.26,84.05,5510.92,462478.85
2018-07-28,LTCUSD,84.48,84.78,82.35,84.2,6338.83,529325.96
2018-07-27,LTCUSD,83.51,85.13,81.4,84.48,11959.97,997983.51
2018-07-26,LTCUSD,86.28,87.94,82.89,83.51,13188.98,1136755.2
2018-07-25,LTCUSD,89.27,90.61,84.64,86.28,19818.47,1719862.99
2018-07-24,LTCUSD,81.3,89.7,80.78,89.27,19967.07,1730887.85
2018-07-23,LTCUSD,82.34,85.84,81.14,81.3,19324.33,1612635.0
2018-07-22,LTCUSD,83.51,84.08,81.61,82.34,7201.82,595530.31
2018-07-21,LTCUSD,81.64,84.89,79.62,83.51,9189.54,757724.5
2018-07-20,LTCUSD,86.09,86.47,81,81.64,12830.01,1074095.29
2018-07-19,LTCUSD,86.06,88.8,84.98,86.09,12790.21,1108598.78
2018-07-18,LTCUSD,89.16,94.36,85.1,86.06,29945.2,2671321.75
2018-07-17,LTCUSD,83.75,90,81.38,89.16,28423.82,2452393.61
2018-07-16,LTCUSD,78.6,83.98,77.65,83.75,22077.92,1810546.12
2018-07-15,LTCUSD,76.23,79.44,75.31,78.6,6704.64,519475.05
2018-07-14,LTCUSD,76.7,77.59,75.45,76.23,5548.01,423935.43
2018-07-13,LTCUSD,76.9,78.62,75.07,76.7,15718.51,1210694.93
2018-07-12,LTCUSD,78.25,78.29,74.11,76.9,18978.44,1437296.23
2018-07-11,LTCUSD,75.87,80.89,75.46,78.25,24506.38,1895883.2
2018-07-10,LTCUSD,80.42,80.57,74.37,75.87,27900.93,2135765.92
2018-07-09,LTCUSD,82.28,83.74,80,80.42,16448.03,1342810.89
2018-07-08,LTCUSD,85.04,85.66,81.83,82.28,11773.13,987852.94
2018-07-07,LTCUSD,83.13,85.4,79.53,85.04,12995.03,1066364.14
2018-07-06,LTCUSD,83.09,84.1,80.65,83.13,12310.25,1019169.33
2018-07-05,LTCUSD,85.24,86.85,81.85,83.09,19211.39,1617413.29
2018-07-04,LTCUSD,84.99,89.16,83.34,85.24,15389.41,1323263.95
2018-07-03,LTCUSD,85.42,89.83,84.1,84.99,26968.07,2333855.9
2018-07-02,LTCUSD,79.91,86.86,78.14,85.42,17833.66,1490813.99
2018-07-01,LTCUSD,81.2,81.53,77.62,79.91,8462.71,672777.1
2018-06-30,LTCUSD,79.03,84.29,79.03,81.2,19129.72,1563321.2
2018-06-29,LTCUSD,74.28,80.51,72.52,79.03,24815.74,1866863.68
2018-06-28,LTCUSD,80.78,81.38,74,74.28,30861.98,2383506.86
2018-06-27,LTCUSD,76.01,81.7,75,80.78,12174.15,958775.33
2018-06-26,LTCUSD,81.68,82.43,75.4,76.01,15535.02,1235550.77
2018-06-25,LTCUSD,80.75,84.42,78.68,81.68,32689.56,2684862.63
2018-06-24,LTCUSD,83.07,83.68,73.52,80.75,35083.21,2745574.45
2018-06-23,LTCUSD,84.96,86.99,81.65,83.07,9381.53,786268.97
2018-06-22,LTCUSD,96.7,96.87,80.38,84.96,35561.16,3109353.79
2018-06-21,LTCUSD,97.92,99.31,95.93,96.7,7401.51,717967.83
2018-06-20,LTCUSD,98.67,98.95,95.5,97.92,6802.91,659209.76
2018-06-19,LTCUSD,98.67,101.46,97.07,98.67,8796.49,868089.63
2018-06-18,LTCUSD,95,99.8,92.96,98.67,11503.24,1109829.75
2018-06-17,LTCUSD,96.46,98.2,94.65,95,4935.25,474619.02
