Created on 05-15-2020,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume LTC,Volume USD
2020-03-16,LTCUSD,36.29,36.3,29.37,33.35,60608.53,1977792.63
2020-03-15,LTCUSD,34.51,38.86,34.04,36.29,20874.51,747330.95
2020-03-14,LTCUSD,38.58,38.58,33.8,34.51,38922.15,1395871.27
2020-03-13,LTCUSD,30.05,40.67,24.18,38.58,129515.67,4245105.98
2020-03-12,LTCUSD,48.57,48.7,28.76,30.05,129750.68,4714163.44
2020-03-11,LTCUSD,50.13,50.53,45.5,48.57,29063.81,1396571.37
2020-03-10,LTCUSD,50.48,51.44,48.93,50.13,49086.29,2468291.81
2020-03-09,LTCUSD,51.08,52.2,46.62,50.48,69647.7,3431033.46
2020-03-08,LTCUSD,60.3,60.41,50.55,51.08,34552.05,1915784.22
2020-03-07,LTCUSD,63.31,63.99,60.18,60.3,5537.84,342377.44
2020-03-06,LTCUSD,62.23,63.99,61.38,63.31,30266.79,1885837.57
2020-03-05,LTCUSD,60.09,63.35,60.09,62.23,22718.48,1404030.41
2020-03-04,LTCUSD,61.35,61.75,58.8,60.09,16059.27,966871.63
2020-03-03,LTCUSD,61.46,62.31,59.45,61.35,23827.82,1452037.4
2020-03-02,LTCUSD,57.91,62.31,57.33,61.46,21473.13,1284805.07
2020-03-01,LTCUSD,58.06,60.29,56.26,57.91,14121.71,821057.51
2020-02-29,LTCUSD,60,61.69,58.06,58.06,16188.03,957403.66
2020-02-28,LTCUSD,61.46,63.26,56.62,60,15953.99,952183.74
2020-02-27,LTCUSD,60.65,65.23,57.04,61.46,25397.2,1566684.26
2020-02-26,LTCUSD,71,72.05,57.52,60.65,39994.64,2518008.49
2020-02-25,LTCUSD,75.85,76.09,69.55,71,13276.73,957718.98
2020-02-24,LTCUSD,80.03,80.03,71.8,75.85,20942.71,1577758.91
2020-02-23,LTCUSD,74.86,80.2,74.68,80.03,5298.76,417256.66
2020-02-22,LTCUSD,73.51,76.65,72.47,74.86,7601.22,570840.06
2020-02-21,LTCUSD,69.64,75.22,69.64,73.51,7918.66,576597.69
2020-02-20,LTCUSD,70.68,72.32,66.08,69.64,21424.76,1483088.92
2020-02-19,LTCUSD,77.19,79.75,67.35,70.68,29153.44,2167708.35
2020-02-18,LTCUSD,73.35,79.17,70.27,77.19,19850.11,1484994.3
2020-02-17,LTCUSD,75.44,75.44,68.88,73.35,15267.75,1093957.21
2020-02-16,LTCUSD,76.61,80.58,67.7,75.44,17849.51,1289915.99
2020-02-15,LTCUSD,83.38,83.79,75,76.61,15807.21,1244084.76
2020-02-14,LTCUSD,80.62,83.8,78.65,83.38,14035.82,1148618.06
2020-02-13,LTCUSD,81.38,84.48,77.35,80.62,24023.77,1941308.04
2020-02-12,LTCUSD,76.92,82.9,76.82,81.38,20704.49,1652970.98
2020-02-11,LTCUSD,74.26,77.58,72.63,76.92,14357.41,1087025.93
2020-02-10,LTCUSD,77.07,77.48,72.48,74.26,12237.34,908724.38
2020-02-09,LTCUSD,76.69,78.53,75,77.07,6488.23,499938.26
2020-02-08,LTCUSD,74.27,77.91,71.63,76.69,10664.8,800236.76
2020-02-07,LTCUSD,73.5,75.12,72.88,74.27,6816.54,502622.4
2020-02-06,LTCUSD,72.81,75.02,70.97,73.5,14379.79,1052408.59
2020-02-05,LTCUSD,67.78,73.4,67.47,72.81,13891.61,995244.33
2020-02-04,LTCUSD,69.74,70.31,66.3,67.78,13194.47,899154.51
