Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BCH,Volume USD
2020-01-19,BCHUSD,344.92,354.25,320.95,329.18,3.028,1011.09
2020-01-18,BCHUSD,360,399,344.92,344.92,8.548,3028.55
2020-01-17,BCHUSD,327,379,327,360,1.918,671.41
2020-01-16,BCHUSD,334.19,334.19,230.01,327,2.292,595.9
2020-01-15,BCHUSD,353.1,353.1,317,334.19,6.121,2014.28
2020-01-14,BCHUSD,267.08,361,267.08,353.1,20.76,6462.89
2020-01-13,BCHUSD,257,267.08,257,267.08,0.2537,67.6
2020-01-12,BCHUSD,257,257,257,257,0.0,0.0
2020-01-11,BCHUSD,257,257,257,257,0.0,0.0
2020-01-10,BCHUSD,238.16,257.7,238.16,257,23.75,5884.36
2020-01-09,BCHUSD,240.43,241.04,236.67,238.16,7.141,1694.15
2020-01-08,BCHUSD,241.93,250.77,233.42,240.43,19.04,4616.88
2020-01-07,BCHUSD,243,244.56,241.93,241.93,1.037,252.8
2020-01-06,BCHUSD,224.01,243,224.01,243,12.19,2861.21
2020-01-05,BCHUSD,225.97,225.97,224.01,224.01,0.2475,55.43
2020-01-04,BCHUSD,223.72,225.97,223.72,225.97,1.605,362.77
2020-01-03,BCHUSD,214.58,223.72,214.58,223.72,5.09,1131.04
2020-01-02,BCHUSD,214.58,214.58,214.58,214.58,0.0,0.0
2020-01-01,BCHUSD,214.58,214.58,214.58,214.58,0.0,0.0
2019-12-31,BCHUSD,214.58,214.58,214.58,214.58,0.0,0.0
2019-12-30,BCHUSD,214.58,214.58,214.58,214.58,0.0,0.0
2019-12-29,BCHUSD,208.55,214.58,208.55,214.58,1.728,369.23
2019-12-28,BCHUSD,229.99,229.99,205.48,208.55,1.403,291.23
2019-12-27,BCHUSD,192,229.99,192,229.99,0.02361,5.43
2019-12-26,BCHUSD,188.92,192,188.92,192,0.03,5.76
2019-12-25,BCHUSD,188.92,188.92,188.92,188.92,0.0,0.0
2019-12-24,BCHUSD,195.83,195.83,188.92,188.92,0.1144,21.61
2019-12-23,BCHUSD,191.69,195.83,191.69,195.83,0.2481,48.59
2019-12-22,BCHUSD,185,191.69,185,191.69,1.366,259.94
2019-12-21,BCHUSD,185,185,185,185,0.0,0.0
2019-12-20,BCHUSD,185,185,185,185,0.0,0.0
2019-12-19,BCHUSD,185,185,185,185,0.0,0.0
2019-12-18,BCHUSD,206.14,206.14,185,185,0.02732,5.055
2019-12-17,BCHUSD,206.14,206.14,206.14,206.14,0.0,0.0
2019-12-16,BCHUSD,206.14,206.14,206.14,206.14,0.0,0.0
2019-12-15,BCHUSD,206.14,206.14,206.14,206.14,0.0,0.0
2019-12-14,BCHUSD,206.14,206.14,206.14,206.14,0.0,0.0
2019-12-13,BCHUSD,206.14,206.14,206.14,206.14,0.0,0.0
2019-12-12,BCHUSD,206.14,206.14,206.14,206.14,0.0,0.0
2019-12-11,BCHUSD,210.86,210.86,206.14,206.14,0.2127,43.85
2019-12-10,BCHUSD,210.86,210.86,210.86,210.86,0.0,0.0
2019-12-09,BCHUSD,210.86,210.86,210.86,210.86,0.0,0.0
2019-12-08,BCHUSD,210.86,210.86,210.86,210.86,0.0,0.0
2019-12-07,BCHUSD,210.54,215.18,210.54,210.86,2.478,526.33
2019-12-06,BCHUSD,214,214,210.54,210.54,2.0,421.08
2019-12-05,BCHUSD,214,214,214,214,0.0,0.0
2019-12-04,BCHUSD,211,214,203.35,214,14.09,2887.26
2019-12-03,BCHUSD,214.59,214.59,144,211,8.404,1669.18
2019-12-02,BCHUSD,224,224,214.17,214.59,0.1486,31.85
2019-12-01,BCHUSD,224,224,224,224,0.0,0.0
2019-11-30,BCHUSD,224,224,224,224,0.0,0.0
2019-11-29,BCHUSD,220,225.59,220,224,7.313,1646.61
2019-11-28,BCHUSD,220,220,220,220,0.0,0.0
2019-11-27,BCHUSD,210,220,207.96,220,0.0588,12.64
2019-11-26,BCHUSD,196,210,196,210,0.0338,7.098
2019-11-25,BCHUSD,215.91,215.91,196,196,8.282,1655.23
2019-11-24,BCHUSD,215.91,215.91,215.91,215.91,0.0,0.0
2019-11-23,BCHUSD,205.72,215.91,205.31,215.91,6.929,1476.86
2019-11-22,BCHUSD,226.55,226.55,196.36,205.72,35.76,7207.7
2019-11-21,BCHUSD,244.7,244.7,218.66,226.55,13.91,3079.76
2019-11-20,BCHUSD,250,250,244.7,244.7,0.05983,14.64
2019-11-19,BCHUSD,250,250,250,250,0.0,0.0
2019-11-18,BCHUSD,266.99,266.99,250,250,13.78,3617.28
2019-11-17,BCHUSD,262.3,266.99,262.3,266.99,0.04053,10.82
2019-11-16,BCHUSD,262.3,262.3,262.3,262.3,0.0,0.0
2019-11-15,BCHUSD,275.68,275.68,259.3,262.3,17.87,4732.86
2019-11-14,BCHUSD,286.84,286.84,275.68,275.68,0.02652,7.31
2019-11-13,BCHUSD,287.08,287.08,286.84,286.84,0.1855,53.21
2019-11-12,BCHUSD,282.65,290.65,282.65,287.08,2.841,818.05
2019-11-11,BCHUSD,294.26,294.26,282.65,282.65,3.649,1031.44
2019-11-10,BCHUSD,278.87,295.82,278.87,294.26,5.679,1669.21
2019-11-09,BCHUSD,276.2,279.04,276.2,278.87,0.09246,25.79
2019-11-08,BCHUSD,289.81,289.81,276.2,276.2,0.3614,99.81
2019-11-07,BCHUSD,302.47,302.47,289.81,289.81,1.733,504.9
2019-11-06,BCHUSD,291.77,303.31,291.77,302.47,6.628,1993.29
2019-11-05,BCHUSD,291.77,291.77,291.77,291.77,0.0,0.0
2019-11-04,BCHUSD,292.69,293.18,290.3,291.77,1.335,388.59
2019-11-03,BCHUSD,292.69,292.69,292.69,292.69,0.0,0.0
2019-11-02,BCHUSD,273.13,292.69,273.13,292.69,0.4047,118.26
2019-11-01,BCHUSD,273.13,273.13,273.13,273.13,0.0,0.0
2019-10-31,BCHUSD,288.89,288.89,273.13,273.13,0.2626,73.52
2019-10-30,BCHUSD,279.66,305.37,279.66,288.89,5.434,1654.25
2019-10-29,BCHUSD,265.09,290.19,265.09,279.66,14.41,4118.08
2019-10-28,BCHUSD,261.84,265.09,261.84,265.09,0.3933,103.96
2019-10-27,BCHUSD,249.87,264.62,249.87,261.84,7.846,2053.67
2019-10-26,BCHUSD,257.7,281.8,246.18,249.87,38.6,9802.92
2019-10-25,BCHUSD,200,269.17,200,257.7,27.32,7164.79
2019-10-24,BCHUSD,200,200,200,200,0.0,0.0
2019-10-23,BCHUSD,230.46,230.46,200,200,7.964,1683.14
2019-10-22,BCHUSD,232.55,232.55,230.46,230.46,1.257,289.6
2019-10-21,BCHUSD,217.33,233.59,217.33,232.55,5.208,1211.44
2019-10-20,BCHUSD,214.78,217.33,214.78,217.33,0.2289,49.75
2019-10-19,BCHUSD,209.88,214.78,209.88,214.78,1.546,330.15
2019-10-18,BCHUSD,218.16,218.16,209.88,209.88,0.4863,102.07
2019-10-17,BCHUSD,219.84,219.84,217.78,218.16,0.1056,23.01
2019-10-16,BCHUSD,219.84,219.84,219.84,219.84,0.0,0.0
2019-10-15,BCHUSD,222.11,223.27,219.84,219.84,8.159,1817.39
2019-10-14,BCHUSD,222.11,222.11,222.11,222.11,0.0,0.0
2019-10-13,BCHUSD,222.11,222.11,222.11,222.11,0.0,0.0
2019-10-12,BCHUSD,224.17,224.17,222.11,222.11,3.291,731.37
2019-10-11,BCHUSD,238.3,238.3,224.1,224.17,24.4,5568.31
2019-10-10,BCHUSD,239.96,239.96,238.3,238.3,0.03857,9.19
2019-10-09,BCHUSD,237.08,240.35,232.41,239.96,0.8198,195.88
2019-10-08,BCHUSD,234.86,237.09,234.86,237.08,10.0,2370.85
2019-10-07,BCHUSD,217.3,234.86,217.3,234.86,0.02497,5.864
2019-10-06,BCHUSD,222.49,222.49,217.3,217.3,0.6152,133.69
2019-10-05,BCHUSD,219.93,222.49,219.93,222.49,18.4,4064.26
2019-10-04,BCHUSD,219.93,219.93,219.93,219.93,0.0,0.0
2019-10-03,BCHUSD,223.42,223.89,219.93,219.93,5.5,1229.42
2019-10-02,BCHUSD,226.94,226.94,223.42,223.42,0.7833,175.01
2019-10-01,BCHUSD,226.68,226.94,226.68,226.94,0.023,5.22
2019-09-30,BCHUSD,214.2,226.71,214.2,226.68,25.0,5662.6
2019-09-29,BCHUSD,228.94,228.94,214.2,214.2,11.2,2480.19
2019-09-28,BCHUSD,214.2,229.18,214.2,228.94,1.375,314.71
2019-09-27,BCHUSD,206,214.2,206,214.2,0.0326,6.983
2019-09-26,BCHUSD,224.48,226.24,206,206,3.078,668.86
2019-09-25,BCHUSD,225.01,225.01,216.81,224.48,32.56,7183.69
2019-09-24,BCHUSD,291.07,291.07,225.01,225.01,113.06,27122.53
2019-09-23,BCHUSD,289.65,305.88,289.65,291.07,2.059,622.29
2019-09-22,BCHUSD,313.84,313.84,289.65,289.65,0.03452,10.0
2019-09-21,BCHUSD,323.63,323.63,311.27,313.84,5.733,1797.87
2019-09-20,BCHUSD,323.63,323.63,323.63,323.63,0.0,0.0
2019-09-19,BCHUSD,327.41,327.41,307.08,323.63,18.92,6058.82
2019-09-18,BCHUSD,325.87,331.73,322.41,327.41,13.21,4371.77
2019-09-17,BCHUSD,305.9,326.35,304.26,325.87,17.48,5627.31
2019-09-16,BCHUSD,306.66,308.71,303.57,305.9,10.95,3357.75
2019-09-15,BCHUSD,306.05,306.66,306.05,306.66,0.5258,161.25
2019-09-14,BCHUSD,297.25,306.05,296.68,306.05,0.1605,48.53
2019-09-13,BCHUSD,298.17,298.17,297.25,297.25,0.08576,25.49
2019-09-12,BCHUSD,295.85,298.17,295.85,298.17,2.783,828.73
2019-09-11,BCHUSD,301.3,301.3,295.85,295.85,4.79,1420.23
2019-09-10,BCHUSD,304.22,309.8,301.3,301.3,6.508,1998.52
2019-09-09,BCHUSD,307.15,311,298.94,304.22,16.62,5104.59
2019-09-08,BCHUSD,304.76,309.63,301.35,307.15,37.82,11602.94
2019-09-07,BCHUSD,284,304.76,284,304.76,16.29,4890.58
2019-09-06,BCHUSD,292.94,300,284,284,4.215,1261.93
2019-09-05,BCHUSD,296,296,292.71,292.94,1.242,364.14
2019-09-04,BCHUSD,296.01,296.01,296,296,0.017,5.032
2019-09-03,BCHUSD,292.88,318,61,296.01,12.03,2858.57
2019-09-02,BCHUSD,278.45,292.88,278.45,292.88,10.81,3085.79
2019-09-01,BCHUSD,278.38,278.45,278.38,278.45,0.04015,11.18
2019-08-31,BCHUSD,280.67,280.67,278.38,278.38,0.1203,33.49
2019-08-30,BCHUSD,283.78,283.78,280.67,280.67,0.02291,6.43
2019-08-29,BCHUSD,291.3,291.3,283.78,283.78,12.74,3660.92
2019-08-28,BCHUSD,305.71,305.71,285.17,291.3,18.25,5217.45
2019-08-27,BCHUSD,314.3,314.3,305.71,305.71,2.484,773.27
2019-08-26,BCHUSD,306.55,314.3,306.43,314.3,45.34,13995.58
2019-08-25,BCHUSD,303.49,306.55,303.49,306.55,0.087,26.67
2019-08-24,BCHUSD,316.61,316.61,303.49,303.49,0.5369,162.95
2019-08-23,BCHUSD,310.27,316.61,310.27,316.61,3.499,1096.1
2019-08-22,BCHUSD,298.67,310.27,298.09,310.27,0.231,71.41
2019-08-21,BCHUSD,311.96,311.96,289.55,298.67,33.34,9992.3
2019-08-20,BCHUSD,323.88,323.88,311.96,311.96,18.82,5886.86
2019-08-19,BCHUSD,324.54,324.54,316.59,323.88,4.54,1462.99
2019-08-18,BCHUSD,302.64,324.54,302.64,324.54,10.49,3349.41
2019-08-17,BCHUSD,310.26,310.26,302.64,302.64,0.6742,208.68
2019-08-16,BCHUSD,315.98,315.98,301.35,310.26,11.45,3487.71
2019-08-15,BCHUSD,309.14,318.65,269.63,315.98,23.28,6959.71
2019-08-14,BCHUSD,346.25,356.21,309.14,309.14,8.266,2927.5
2019-08-13,BCHUSD,331.23,350.54,330.34,346.25,44.95,15381.67
2019-08-12,BCHUSD,343.32,343.32,330.85,331.23,0.7833,259.97
2019-08-11,BCHUSD,317.52,343.32,317.52,343.32,22.36,7426.45
2019-08-10,BCHUSD,311.73,324.21,305.01,317.52,38.72,12330.23
2019-08-09,BCHUSD,333.98,333.98,309.49,311.73,22.21,7053.41
2019-08-08,BCHUSD,336.83,336.83,326.47,333.98,5.538,1820.17
2019-08-07,BCHUSD,338.25,338.25,333.59,336.83,10.21,3407.07
2019-08-06,BCHUSD,350.78,355.19,338.25,338.25,17.42,6007.53
2019-08-05,BCHUSD,338.11,354.43,338.11,350.78,43.59,15248.14
2019-08-04,BCHUSD,344.32,344.32,329.61,338.11,10.61,3536.26
2019-08-03,BCHUSD,323.11,344.32,323.11,344.32,2.494,850.25
2019-08-02,BCHUSD,320.42,332.84,320.42,323.11,19.03,6178.82
2019-08-01,BCHUSD,335.7,335.7,320.42,320.42,0.7735,247.94
2019-07-31,BCHUSD,318.29,335.7,318.29,335.7,15.04,4970.3
2019-07-30,BCHUSD,311.25,318.29,311.25,318.29,5.5,1749.87
2019-07-29,BCHUSD,311.1,311.25,306.13,311.25,13.04,4020.36
2019-07-28,BCHUSD,299.62,311.1,299.62,311.1,6.456,1960.29
2019-07-27,BCHUSD,318.4,324.04,299.5,299.62,9.329,2833.69
2019-07-26,BCHUSD,304.74,318.4,304.74,318.4,8.964,2801.39
2019-07-25,BCHUSD,296.99,309.25,296.99,304.74,6.505,1999.49
2019-07-24,BCHUSD,304.78,305.11,296.36,296.99,15.64,4709.74
2019-07-23,BCHUSD,301.33,304.78,294.23,304.78,9.046,2713.51
2019-07-22,BCHUSD,312.56,313.43,301.33,301.33,2.659,827.42
2019-07-21,BCHUSD,332.51,332.51,312.56,312.56,5.622,1832.78
2019-07-20,BCHUSD,299.73,332.51,299.73,332.51,2.35,763.73
2019-07-19,BCHUSD,311.86,311.86,299.73,299.73,15.89,4850.37
2019-07-18,BCHUSD,289.09,316,286.15,311.86,115.3,34910.49
2019-07-17,BCHUSD,279.77,303.45,279.77,289.09,46.08,13572.43
2019-07-16,BCHUSD,316.97,316.97,271.39,279.77,11.39,3269.63
2019-07-15,BCHUSD,283,319.07,256.76,316.97,67.99,19145.47
2019-07-14,BCHUSD,348.22,348.22,283,283,16.99,5484.31
2019-07-13,BCHUSD,354.68,354.68,341.16,348.22,6.383,2216.52
2019-07-12,BCHUSD,337,357.79,337,354.68,23.11,8066.46
2019-07-11,BCHUSD,383.49,427.99,317.94,337,84.46,28993.98
2019-07-10,BCHUSD,411.86,417.08,383.49,383.49,4.851,1965.07
2019-07-09,BCHUSD,415.07,424.32,411.86,411.86,22.33,9309.03
2019-07-08,BCHUSD,410,415.78,410,415.07,0.511,211.09
2019-07-07,BCHUSD,404.01,410,398.76,410,12.24,4927.22
2019-07-06,BCHUSD,400,417.72,385.01,404.01,6.593,2743.64
2019-07-05,BCHUSD,404.09,404.09,395.76,400,1.332,531.33
2019-07-04,BCHUSD,420.09,708,404.09,404.09,46.86,19266.98
2019-07-03,BCHUSD,401.92,420.09,401.92,420.09,2.226,918.09
2019-07-02,BCHUSD,408.03,420.56,382.1,401.92,3.234,1294.26
2019-07-01,BCHUSD,401,408.03,390,408.03,39.13,15590.95
2019-06-30,BCHUSD,418.43,418.43,401,401,5.213,2109.88
2019-06-29,BCHUSD,436.39,436.39,418.43,418.43,0.05737,24.01
2019-06-28,BCHUSD,419.09,436.39,419.09,436.39,16.0,6940.53
2019-06-27,BCHUSD,485.11,486.68,368,419.09,39.13,16816.25
2019-06-26,BCHUSD,475.09,720,470,485.11,60.84,30320.89
2019-06-25,BCHUSD,472.5,478.89,465.03,475.09,16.03,7538.81
2019-06-24,BCHUSD,462.91,473.04,462.91,472.5,1.295,612.37
2019-06-23,BCHUSD,490.6,490.6,462.72,462.91,0.1503,69.59
2019-06-22,BCHUSD,434.4,490.6,434.4,490.6,10.09,4547.75
2019-06-21,BCHUSD,412.97,434.4,412.97,434.4,4.909,2112.92
2019-06-20,BCHUSD,412.39,412.97,412.39,412.97,1.472,607.79
2019-06-19,BCHUSD,409.77,417.49,409.77,412.39,3.899,1623.89
2019-06-18,BCHUSD,430.03,430.03,363.01,409.77,18.2,7445.15
2019-06-17,BCHUSD,426.75,435.76,426.75,430.03,23.05,9956.09
2019-06-16,BCHUSD,404.11,428.72,404,426.75,5.571,2380.82
2019-06-15,BCHUSD,404.11,404.11,404.11,404.11,0.0,0.0
2019-06-14,BCHUSD,421.91,421.91,404.11,404.11,0.1265,51.12
2019-06-13,BCHUSD,393.55,422.05,393.55,421.91,3.581,1491.78
2019-06-12,BCHUSD,380.06,401.44,380.06,393.55,15.06,6012.86
2019-06-11,BCHUSD,371.99,387.17,371.99,380.06,11.67,4500.67
2019-06-10,BCHUSD,371.99,371.99,371.99,371.99,0.0,0.0
2019-06-09,BCHUSD,408.12,408.12,371.99,371.99,0.05974,22.22
2019-06-08,BCHUSD,408.12,408.12,408.12,408.12,0.0,0.0
2019-06-07,BCHUSD,459.97,459.97,396.23,408.12,7.176,2886.65
2019-06-06,BCHUSD,402.99,459.97,372.41,459.97,0.8539,340.97
2019-06-05,BCHUSD,364.98,464.99,364.98,402.99,0.4462,186.93
2019-06-04,BCHUSD,419.7,419.7,364.9,364.98,3.301,1254.21
2019-06-03,BCHUSD,491.99,491.99,419.7,419.7,3.659,1559.42
2019-06-02,BCHUSD,492.99,492.99,491.99,491.99,0.01378,6.78
2019-06-01,BCHUSD,430,492.99,430,492.99,0.03747,18.47
2019-05-31,BCHUSD,411.07,430,411.07,430,0.5,215.0
2019-05-30,BCHUSD,432.49,470.74,411.07,411.07,23.26,10848.82
2019-05-29,BCHUSD,412.52,450.08,412.52,432.49,1.12,503.18
2019-05-28,BCHUSD,439.64,439.64,412.52,412.52,0.6898,299.53
2019-05-27,BCHUSD,440.95,441.9,425.57,439.64,21.85,9580.39
2019-05-26,BCHUSD,409,440.95,404.99,440.95,6.436,2627.03
2019-05-25,BCHUSD,409.81,409.81,409,409,0.06971,28.51
2019-05-24,BCHUSD,404.26,416.38,400.98,409.81,19.34,7941.07
2019-05-23,BCHUSD,415.55,415.55,391.69,404.26,11.15,4434.49
2019-05-22,BCHUSD,418.88,418.88,181,415.55,2.626,821.31
2019-05-21,BCHUSD,410,436.18,403.97,418.88,24.91,10542.28
2019-05-20,BCHUSD,384.41,410,384.41,410,5.919,2404.18
2019-05-19,BCHUSD,350,384.41,350,384.41,0.1347,51.78
2019-05-18,BCHUSD,350,350,350,350,0.0,0.0
2019-05-17,BCHUSD,419.88,419.88,350,350,10.55,3798.35
2019-05-16,BCHUSD,409.97,419.88,399.91,419.88,12.88,5281.18
2019-05-15,BCHUSD,385.15,410,383.94,409.97,21.31,8543.66
2019-05-14,BCHUSD,402.97,405.26,373.77,385.15,19.58,7560.75
2019-05-13,BCHUSD,326,403.49,326,402.97,28.76,11293.57
2019-05-12,BCHUSD,368,369,326,326,0.2859,98.83
2019-05-11,BCHUSD,286.64,368,286.64,368,6.842,2120.94
2019-05-10,BCHUSD,265,295.64,265,286.64,16.6,4842.11
2019-05-09,BCHUSD,281.5,281.5,265,265,1.578,434.51
2019-05-08,BCHUSD,281.77,293.48,260.5,281.5,21.03,5869.48
2019-05-07,BCHUSD,288.62,297.04,281.77,281.77,16.68,4738.1
2019-05-06,BCHUSD,290.42,290.42,282.07,288.62,1.243,353.8
2019-05-05,BCHUSD,301.22,301.22,261.04,290.42,0.3029,85.46
2019-05-04,BCHUSD,264.43,301.22,264.43,301.22,8.025,2307.24
2019-05-03,BCHUSD,276.99,285,257.97,264.43,0.8063,218.03
2019-05-02,BCHUSD,265.59,276.99,259.61,276.99,1.795,471.6
2019-05-01,BCHUSD,277.49,277.49,265.59,265.59,0.25,66.39
2019-04-30,BCHUSD,237.88,277.49,233.16,277.49,9.837,2436.13
2019-04-29,BCHUSD,246.42,247.07,233.99,237.88,10.18,2428.19
2019-04-28,BCHUSD,260.59,280.96,242.23,246.42,2.922,727.6
2019-04-27,BCHUSD,259.63,260.59,259.63,260.59,0.173,45.03
2019-04-26,BCHUSD,265.22,266.42,251.66,259.63,2.564,666.3
2019-04-25,BCHUSD,274.8,291.29,265.22,265.22,1.42,387.52
2019-04-24,BCHUSD,296.07,296.07,274.11,274.8,0.7783,214.94
2019-04-23,BCHUSD,310.88,315,296.07,296.07,10.31,3216.52
2019-04-22,BCHUSD,310.88,310.88,310.88,310.88,0.0,0.0
2019-04-21,BCHUSD,310.88,310.88,310.88,310.88,0.0,0.0
2019-04-20,BCHUSD,310.88,310.88,310.88,310.88,0.0,0.0
2019-04-19,BCHUSD,308,310.88,307.98,310.88,0.5,154.35
2019-04-18,BCHUSD,308,308,308,308,0.0,0.0
2019-04-17,BCHUSD,298,332.11,298,308,0.1934,60.1
2019-04-16,BCHUSD,325,325,294.81,298,0.7191,214.14
2019-04-15,BCHUSD,298,325,298,325,0.8793,282.6
2019-04-14,BCHUSD,278.12,298,278.12,298,0.4979,148.26
2019-04-13,BCHUSD,278.12,278.12,278.12,278.12,0.0,0.0
2019-04-12,BCHUSD,335,335,278.12,278.12,0.2098,60.65
2019-04-11,BCHUSD,335,335,335,335,0.0,0.0
2019-04-10,BCHUSD,335,335,335,335,0.0,0.0
2019-04-09,BCHUSD,335,335,335,335,0.0,0.0
2019-04-08,BCHUSD,282.02,335,282.02,335,0.3394,110.05
2019-04-07,BCHUSD,322.09,322.09,282.02,282.02,0.8991,253.56
2019-04-06,BCHUSD,309.99,322.09,281.09,322.09,0.1642,47.57
2019-04-05,BCHUSD,282,309.99,282,309.99,0.3915,120.6
2019-04-04,BCHUSD,383.99,383.99,282,282,0.1913,54.36
2019-04-03,BCHUSD,238.71,383.99,238.71,383.99,6.624,1654.1
2019-04-02,BCHUSD,172.99,238.71,172.99,238.71,8.223,1611.72
2019-04-01,BCHUSD,169.99,172.99,169.99,172.99,1.387,239.9
2019-03-31,BCHUSD,169.99,169.99,169.99,169.99,0.0,0.0
2019-03-30,BCHUSD,169.99,169.99,169.99,169.99,0.0,0.0
2019-03-29,BCHUSD,169.99,169.99,169.99,169.99,0.0,0.0
2019-03-28,BCHUSD,169.99,169.99,169.99,169.99,0.0,0.0
2019-03-27,BCHUSD,151.79,169.99,151.79,169.99,0.1079,18.26
2019-03-26,BCHUSD,151.79,151.79,151.79,151.79,0.0,0.0
2019-03-25,BCHUSD,156.44,156.44,151.79,151.79,1.087,165.0
2019-03-24,BCHUSD,156.44,156.44,156.44,156.44,0.0,0.0
2019-03-23,BCHUSD,156.44,156.44,156.44,156.44,0.0,0.0
2019-03-22,BCHUSD,154.56,156.44,154.56,156.44,0.1701,26.61
2019-03-21,BCHUSD,154.56,154.56,154.56,154.56,0.0,0.0
2019-03-20,BCHUSD,154.56,154.56,154.56,154.56,0.0,0.0
2019-03-19,BCHUSD,165.28,168.99,154.56,154.56,0.319,50.03
2019-03-18,BCHUSD,153,165.28,153,165.28,2.769,454.17
2019-03-17,BCHUSD,153,153,153,153,0.0,0.0
2019-03-16,BCHUSD,132.89,153,132.89,153,2.109,322.56
2019-03-15,BCHUSD,132.89,132.89,132.89,132.89,0.0,0.0
2019-03-14,BCHUSD,126.66,132.89,126.66,132.89,0.7004,93.08
2019-03-13,BCHUSD,126.66,126.66,126.66,126.66,0.0,0.0
2019-03-12,BCHUSD,154.99,154.99,126.66,126.66,0.2173,27.52
2019-03-11,BCHUSD,154.99,154.99,154.99,154.99,0.0,0.0
2019-03-10,BCHUSD,154.99,154.99,154.99,154.99,0.0,0.0
2019-03-09,BCHUSD,154.99,154.99,154.99,154.99,0.0,0.0
2019-03-08,BCHUSD,130.75,154.99,130.75,154.99,0.04955,7.68
2019-03-07,BCHUSD,130.75,130.75,130.75,130.75,0.0,0.0
2019-03-06,BCHUSD,130.75,130.75,130.75,130.75,0.0,0.0
2019-03-05,BCHUSD,123.24,154.99,123.24,130.75,6.822,894.43
2019-03-04,BCHUSD,123.42,125.27,123.24,123.24,1.748,217.7
2019-03-03,BCHUSD,123.42,123.42,123.42,123.42,0.0,0.0
2019-03-02,BCHUSD,123.42,123.42,123.42,123.42,0.0,0.0
2019-03-01,BCHUSD,123.42,123.42,123.42,123.42,0.0,0.0
2019-02-28,BCHUSD,123.42,123.42,123.42,123.42,0.0,0.0
2019-02-27,BCHUSD,123.42,123.42,123.42,123.42,0.0,0.0
2019-02-26,BCHUSD,123.42,123.42,123.42,123.42,0.0,0.0
2019-02-25,BCHUSD,135,135,123.42,123.42,0.06743,8.322
2019-02-24,BCHUSD,139,139,135,135,0.04185,5.65
2019-02-23,BCHUSD,139,139,139,139,0.0,0.0
2019-02-22,BCHUSD,139,139,139,139,0.0,0.0
2019-02-21,BCHUSD,179.99,179.99,139,139,2.049,284.85
2019-02-20,BCHUSD,167,179.99,140,179.99,0.09581,15.22
2019-02-19,BCHUSD,134.73,167,134.73,167,0.1288,18.96
2019-02-18,BCHUSD,121.4,166.99,121.4,134.73,2.38,323.95
2019-02-17,BCHUSD,121.4,121.4,121.4,121.4,0.0,0.0
2019-02-16,BCHUSD,121.4,121.4,121.4,121.4,0.0,0.0
2019-02-15,BCHUSD,121.4,121.4,121.4,121.4,0.0,0.0
2019-02-14,BCHUSD,121.4,121.4,121.4,121.4,0.0,0.0
2019-02-13,BCHUSD,121.4,121.4,121.4,121.4,0.0,0.0
2019-02-12,BCHUSD,124,124,121.4,121.4,0.3563,43.25
2019-02-11,BCHUSD,124,124,124,124,0.0,0.0
2019-02-10,BCHUSD,124,124,124,124,0.05304,6.578
2019-02-09,BCHUSD,122,124,121.76,124,0.3651,45.14
2019-02-08,BCHUSD,108.54,122,108.54,122,0.04672,5.7
2019-02-07,BCHUSD,103.55,108.55,103.55,108.54,0.9558,103.75
2019-02-06,BCHUSD,103.55,103.55,103.55,103.55,0.0,0.0
2019-02-05,BCHUSD,103.55,103.55,103.55,103.55,0.0,0.0
2019-02-04,BCHUSD,103.55,103.55,103.55,103.55,0.0,0.0
2019-02-03,BCHUSD,103.55,103.55,103.55,103.55,0.0,0.0
2019-02-02,BCHUSD,103.55,103.55,103.55,103.55,0.0,0.0
2019-02-01,BCHUSD,111.92,111.92,103.55,103.55,0.05603,5.801
2019-01-31,BCHUSD,114.35,114.35,111.92,111.92,0.5,56.04
2019-01-30,BCHUSD,108,117.03,108,114.35,10.71,1246.91
2019-01-29,BCHUSD,108,108,108,108,0.0,0.0
2019-01-28,BCHUSD,120.66,120.66,108,108,1.304,140.89
2019-01-27,BCHUSD,129.37,129.37,120.66,120.66,0.2004,24.18
2019-01-26,BCHUSD,129.37,129.37,129.37,129.37,0.0,0.0
2019-01-25,BCHUSD,129.37,129.37,129.37,129.37,0.0,0.0
2019-01-24,BCHUSD,128.55,220,108,129.37,12.3,1603.82
2019-01-23,BCHUSD,127.83,130.46,127.83,128.55,4.41,572.23
2019-01-22,BCHUSD,122.45,127.83,117.1,127.83,2.172,275.8
2019-01-21,BCHUSD,125.85,125.85,122.45,122.45,0.05627,6.89
2019-01-20,BCHUSD,125.85,125.85,125.85,125.85,0.0,0.0
2019-01-19,BCHUSD,125.85,125.85,125.85,125.85,0.0,0.0
2019-01-18,BCHUSD,132.09,132.09,125.85,125.85,0.2099,26.51
2019-01-17,BCHUSD,132.09,132.09,132.09,132.09,0.0,0.0
2019-01-16,BCHUSD,132.09,132.09,132.09,132.09,0.0,0.0
2019-01-15,BCHUSD,132.09,132.09,132.09,132.09,0.0,0.0
2019-01-14,BCHUSD,132.09,132.09,132.09,132.09,0.0,0.0
2019-01-13,BCHUSD,132.09,132.09,132.09,132.09,0.0,0.0
2019-01-12,BCHUSD,132.09,132.09,132.09,132.09,0.0,0.0
2019-01-11,BCHUSD,132.09,132.09,132.09,132.09,0.0,0.0
