Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume REP,Volume BTC
2020-01-05,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2020-01-04,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2020-01-03,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2020-01-02,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2020-01-01,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-12-31,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-12-30,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-12-29,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-12-28,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-12-27,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-12-26,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-12-25,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-12-24,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-12-23,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-12-22,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-12-21,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-12-20,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-12-19,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-12-18,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-12-17,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-12-16,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-12-15,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-12-14,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-12-13,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-12-12,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-12-11,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-12-10,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-12-09,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-12-08,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-12-07,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-12-06,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-12-05,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-12-04,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-12-03,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-12-02,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-12-01,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-11-30,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-11-29,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-11-28,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-11-27,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-11-26,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-11-25,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-11-24,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-11-23,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-11-22,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-11-21,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-11-20,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-11-19,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-11-18,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-11-17,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-11-16,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-11-15,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-11-14,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-11-13,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-11-12,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-11-11,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-11-10,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-11-09,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-11-08,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-11-07,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-11-06,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-11-05,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-11-04,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-11-03,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-11-02,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-11-01,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-10-31,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-10-30,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-10-29,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-10-28,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-10-27,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-10-26,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-10-25,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-10-24,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-10-23,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-10-22,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-10-21,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-10-20,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-10-19,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-10-18,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-10-17,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-10-16,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-10-15,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-10-14,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-10-13,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-10-12,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-10-11,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-10-10,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-10-09,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-10-08,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-10-07,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-10-06,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-10-05,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-10-04,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-10-03,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-10-02,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-10-01,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-09-30,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-09-29,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-09-28,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-09-27,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-09-26,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-09-25,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-09-24,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-09-23,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-09-22,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-09-21,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-09-20,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-09-19,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-09-18,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-09-17,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-09-16,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-09-15,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-09-14,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-09-13,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-09-12,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-09-11,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-09-10,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-09-09,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-09-08,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-09-07,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-09-06,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-09-05,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-09-04,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-09-03,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-09-02,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-09-01,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-08-31,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-08-30,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-08-29,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-08-28,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-08-27,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-08-26,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-08-25,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-08-24,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-08-23,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-08-22,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-08-21,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-08-20,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-08-19,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-08-18,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-08-17,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-08-16,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-08-15,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-08-14,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-08-13,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-08-12,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-08-11,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-08-10,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-08-09,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-08-08,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-08-07,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-08-06,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-08-05,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-08-04,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
2019-08-03,REPBTC,0.002,0.002,0.002,0.002,0.0,0.0
