Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BCH,Volume BTC
2019-09-22,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-09-21,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-09-20,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-09-19,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-09-18,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-09-17,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-09-16,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-09-15,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-09-14,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-09-13,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-09-12,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-09-11,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-09-10,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-09-09,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-09-08,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-09-07,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-09-06,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-09-05,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-09-04,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-09-03,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-09-02,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-09-01,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-08-31,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-08-30,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-08-29,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-08-28,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-08-27,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-08-26,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-08-25,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-08-24,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-08-23,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-08-22,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-08-21,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-08-20,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-08-19,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-08-18,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-08-17,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-08-16,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-08-15,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-08-14,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-08-13,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-08-12,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-08-11,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-08-10,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-08-09,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-08-08,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-08-07,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-08-06,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-08-05,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-08-04,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-08-03,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-08-02,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-08-01,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-07-31,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-07-30,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-07-29,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-07-28,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-07-27,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-07-26,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-07-25,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-07-24,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-07-23,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-07-22,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-07-21,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-07-20,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-07-19,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-07-18,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-07-17,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-07-16,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-07-15,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-07-14,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-07-13,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-07-12,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-07-11,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-07-10,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-07-09,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-07-08,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-07-07,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-07-06,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-07-05,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-07-04,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-07-03,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-07-02,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-07-01,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-06-30,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-06-29,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-06-28,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-06-27,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-06-26,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-06-25,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-06-24,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-06-23,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-06-22,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-06-21,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-06-20,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-06-19,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-06-18,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-06-17,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-06-16,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-06-15,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-06-14,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-06-13,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-06-12,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-06-11,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-06-10,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-06-09,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-06-08,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-06-07,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-06-06,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
2019-06-05,BCHBTC,0.0855,0.0855,0.0855,0.0855,0.0,0.0
