Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume XMR,Volume BTC
2018-05-01,XMRBTC,0.0262,0.0309,0.0256,0.0256,0.6798,0.01883
2018-04-30,XMRBTC,0.0261,0.0263,0.0261,0.0262,1.429,0.03746
2018-04-29,XMRBTC,0.0277,0.032,0.0261,0.0261,1.41,0.04358
2018-04-28,XMRBTC,0.0255,0.0277,0.0255,0.0277,3.557,0.09744
2018-04-27,XMRBTC,0.031,0.031,0.0255,0.0255,0.03925,0.001001
2018-04-26,XMRBTC,0.02409,0.02409,0.02409,0.02409,0.0,0.0
2018-04-25,XMRBTC,0.02409,0.02409,0.02409,0.02409,0.0,0.0
2018-04-24,XMRBTC,0.02409,0.02409,0.02409,0.02409,0.0,0.0
2018-04-23,XMRBTC,0.02409,0.02409,0.02409,0.02409,0.0,0.0
2018-04-22,XMRBTC,0.02409,0.02409,0.02409,0.02409,0.0,0.0
2018-04-21,XMRBTC,0.02409,0.02409,0.02409,0.02409,0.0,0.0
2018-04-20,XMRBTC,0.02409,0.02409,0.02409,0.02409,0.0,0.0
2018-04-19,XMRBTC,0.02409,0.02409,0.02409,0.02409,0.0,0.0
2018-04-18,XMRBTC,0.02409,0.02409,0.02409,0.02409,0.0,0.0
2018-04-17,XMRBTC,0.02409,0.02409,0.02409,0.02409,0.0,0.0
2018-04-16,XMRBTC,0.02409,0.02409,0.02409,0.02409,0.0,0.0
2018-04-15,XMRBTC,0.02409,0.02409,0.02409,0.02409,0.0,0.0
2018-04-14,XMRBTC,0.02409,0.02409,0.02409,0.02409,0.0,0.0
2018-04-13,XMRBTC,0.02409,0.02409,0.02409,0.02409,0.0,0.0
2018-04-12,XMRBTC,0.02409,0.02409,0.02409,0.02409,0.0,0.0
2018-04-11,XMRBTC,0.02409,0.02409,0.02409,0.02409,0.0,0.0
2018-04-10,XMRBTC,0.02409,0.02409,0.02409,0.02409,0.0,0.0
2018-04-09,XMRBTC,0.02409,0.02409,0.02409,0.02409,0.0,0.0
2018-04-08,XMRBTC,0.02409,0.02409,0.02409,0.02409,0.0,0.0
2018-04-07,XMRBTC,0.02409,0.02409,0.02409,0.02409,0.0,0.0
2018-04-06,XMRBTC,0.02409,0.02409,0.02409,0.02409,0.0,0.0
2018-04-05,XMRBTC,0.02421,0.02421,0.02409,0.02409,0.6848,0.0165
2018-04-04,XMRBTC,0.02524,0.02577,0.02421,0.02421,1.539,0.03827
2018-04-03,XMRBTC,0.02524,0.02524,0.02524,0.02524,3.645e-05,9.2e-07
2018-04-02,XMRBTC,0.02544,0.02547,0.02524,0.02524,0.102,0.002577
2018-04-01,XMRBTC,0.02521,0.02583,0.02515,0.02544,0.5764,0.01459
2018-03-31,XMRBTC,0.02499,0.02522,0.02352,0.02521,9.5,0.2333
2018-03-30,XMRBTC,0.02505,0.02505,0.0242,0.02499,5.19,0.1282
2018-03-29,XMRBTC,0.02438,0.02555,0.02426,0.02505,4.794,0.1204
2018-03-28,XMRBTC,0.0231,0.02467,0.0231,0.02438,3.884,0.09526
2018-03-27,XMRBTC,0.02363,0.02375,0.0231,0.0231,10.31,0.24
2018-03-26,XMRBTC,0.02434,0.02481,0.02363,0.02363,0.2885,0.00695
2018-03-25,XMRBTC,0.02442,0.02442,0.02415,0.02434,0.2088,0.005072
2018-03-24,XMRBTC,0.02421,0.02442,0.02376,0.02442,0.4095,0.009848
2018-03-23,XMRBTC,0.02421,0.02421,0.02406,0.02421,0.1155,0.00278
2018-03-22,XMRBTC,0.02469,0.02469,0.02407,0.02421,12.06,0.2927
2018-03-21,XMRBTC,0.02535,0.02834,0.02469,0.02469,1.243,0.03128
2018-03-20,XMRBTC,0.02467,0.02537,0.02467,0.02535,0.3408,0.008632
2018-03-19,XMRBTC,0.0255,0.0255,0.02412,0.02467,1.741,0.04383
2018-03-18,XMRBTC,0.02482,0.0255,0.02376,0.0255,1.41,0.0347
2018-03-17,XMRBTC,0.02571,0.02571,0.02482,0.02482,1.539,0.03822
2018-03-16,XMRBTC,0.02607,0.02607,0.025,0.02571,1.342,0.0336
2018-03-15,XMRBTC,0.02617,0.02617,0.02537,0.02607,1.916,0.04963
2018-03-14,XMRBTC,0.027,0.02701,0.02595,0.02617,17.7,0.4698
2018-03-13,XMRBTC,0.02806,0.02863,0.027,0.027,20.11,0.5589
2018-03-12,XMRBTC,0.02935,0.02935,0.02782,0.02806,4.53,0.128
2018-03-11,XMRBTC,0.02903,0.02939,0.02867,0.02935,2.978,0.08614
2018-03-10,XMRBTC,0.0305,0.03105,0.02887,0.02903,42.76,1.301
2018-03-09,XMRBTC,0.0295,0.0305,0.02846,0.0305,33.73,0.9861
2018-03-08,XMRBTC,0.0333,0.03346,0.0295,0.0295,23.14,0.7273
2018-03-07,XMRBTC,0.03191,0.03454,0.03191,0.0333,17.83,0.6067
2018-03-06,XMRBTC,0.0323,0.03254,0.03128,0.03191,16.41,0.5286
2018-03-05,XMRBTC,0.0321,0.03267,0.03112,0.0323,14.58,0.4667
2018-03-04,XMRBTC,0.0306,0.0321,0.03023,0.0321,11.77,0.3596
2018-03-03,XMRBTC,0.031,0.03267,0.03031,0.0306,12.91,0.4071
2018-03-02,XMRBTC,0.02847,0.03182,0.02846,0.031,38.61,1.147
2018-03-01,XMRBTC,0.02768,0.0285,0.02764,0.02847,7.725,0.2169
2018-02-28,XMRBTC,0.02827,0.02827,0.02745,0.02768,5.364,0.1481
2018-02-27,XMRBTC,0.02854,0.02854,0.02788,0.02827,1.201,0.03382
2018-02-26,XMRBTC,0.02903,0.02925,0.02783,0.02854,78.31,2.236
2018-02-25,XMRBTC,0.0279,0.02903,0.0274,0.02903,29.04,0.8397
2018-02-24,XMRBTC,0.02786,0.02798,0.02733,0.0279,6.597,0.1812
2018-02-23,XMRBTC,0.02836,0.02836,0.02743,0.02786,1.485,0.04149
2018-02-22,XMRBTC,0.02846,0.0291,0.02728,0.02836,57.21,1.604
2018-02-21,XMRBTC,0.02605,0.0295,0.02605,0.02846,46.82,1.348
2018-02-20,XMRBTC,0.02806,0.0281,0.02605,0.02605,9.293,0.2538
2018-02-19,XMRBTC,0.02795,0.02806,0.02795,0.02806,1.907,0.05348
2018-02-18,XMRBTC,0.029,0.02922,0.02795,0.02795,5.647,0.1634
2018-02-17,XMRBTC,0.02859,0.03013,0.02859,0.029,17.13,0.5088
2018-02-16,XMRBTC,0.0294,0.0295,0.02841,0.02859,7.334,0.2101
2018-02-15,XMRBTC,0.0285,0.0294,0.02714,0.0294,46.9,1.316
2018-02-14,XMRBTC,0.02705,0.0295,0.02705,0.0285,13.52,0.3872
2018-02-13,XMRBTC,0.02801,0.02801,0.02702,0.02705,8.214,0.2271
2018-02-12,XMRBTC,0.0283,0.02857,0.02785,0.02801,5.238,0.1487
2018-02-11,XMRBTC,0.02884,0.02938,0.02773,0.0283,47.5,1.337
2018-02-10,XMRBTC,0.02976,0.02976,0.02884,0.02884,73.6,2.147
2018-02-09,XMRBTC,0.0289,0.0299,0.02867,0.02976,4.452,0.1315
2018-02-08,XMRBTC,0.02755,0.029,0.02755,0.0289,2.423,0.06816
2018-02-07,XMRBTC,0.02747,0.02773,0.02586,0.02755,8.32,0.2258
2018-02-06,XMRBTC,0.02578,0.02747,0.02435,0.02747,35.58,0.9179
2018-02-05,XMRBTC,0.02655,0.02727,0.02501,0.02578,8.754,0.2292
2018-02-04,XMRBTC,0.0281,0.02828,0.02644,0.02655,20.34,0.5583
2018-02-03,XMRBTC,0.02732,0.02811,0.02663,0.0281,12.74,0.3472
2018-02-02,XMRBTC,0.0268,0.02815,0.02384,0.02732,58.88,1.55
2018-02-01,XMRBTC,0.02722,0.02737,0.0265,0.0268,17.7,0.4799
2018-01-31,XMRBTC,0.0272,0.02812,0.02717,0.02722,13.24,0.3646
2018-01-30,XMRBTC,0.028,0.0282,0.02715,0.0272,22.97,0.6396
2018-01-29,XMRBTC,0.02798,0.02882,0.0276,0.028,18.28,0.5155
2018-01-28,XMRBTC,0.02848,0.02898,0.02744,0.02798,17.0,0.4768
2018-01-27,XMRBTC,0.02917,0.02991,0.02816,0.02848,13.33,0.3843
2018-01-26,XMRBTC,0.02826,0.02964,0.0281,0.02917,15.69,0.4471
2018-01-25,XMRBTC,0.02905,0.02906,0.0281,0.02826,16.59,0.4746
2018-01-24,XMRBTC,0.02869,0.02958,0.02863,0.02905,16.58,0.4818
2018-01-23,XMRBTC,0.02958,0.02958,0.0285,0.02869,23.28,0.6773
2018-01-22,XMRBTC,0.03041,0.03069,0.02906,0.02958,21.55,0.6461
2018-01-21,XMRBTC,0.03053,0.03069,0.03,0.03041,15.42,0.4684
2018-01-20,XMRBTC,0.03158,0.032,0.02993,0.03053,22.15,0.6868
2018-01-19,XMRBTC,0.02869,0.032,0.02759,0.03158,27.29,0.8035
2018-01-18,XMRBTC,0.02872,0.03023,0.028,0.02869,67.43,2.0
2018-01-17,XMRBTC,0.02843,0.03081,0.026,0.02872,36.31,1.022
2018-01-16,XMRBTC,0.0315,0.03202,0.02564,0.02843,74.42,2.235
2018-01-15,XMRBTC,0.03009,0.03291,0.02938,0.0315,58.64,1.849
2018-01-14,XMRBTC,0.03,0.03128,0.0288,0.03009,26.86,0.8031
2018-01-13,XMRBTC,0.02815,0.03109,0.02805,0.03,61.92,1.863
2018-01-12,XMRBTC,0.02729,0.02882,0.02619,0.02815,55.17,1.552
2018-01-11,XMRBTC,0.02827,0.02854,0.027,0.02729,57.06,1.582
2018-01-10,XMRBTC,0.02897,0.02933,0.02776,0.02827,17.28,0.4895
2018-01-09,XMRBTC,0.02635,0.03,0.02619,0.02897,70.49,2.01
2018-01-08,XMRBTC,0.02395,0.0265,0.0239,0.02635,43.45,1.117
2018-01-07,XMRBTC,0.02254,0.0257,0.0211,0.02395,63.81,1.562
2018-01-06,XMRBTC,0.02088,0.025,0.0201,0.02254,76.39,1.757
2018-01-05,XMRBTC,0.0241,0.02527,0.02071,0.02088,52.5,1.214
2018-01-04,XMRBTC,0.02601,0.0265,0.0241,0.0241,32.43,0.8332
2018-01-03,XMRBTC,0.0255,0.0265,0.024,0.02601,29.06,0.7408
2018-01-02,XMRBTC,0.02585,0.0275,0.023,0.0255,49.59,1.267
2018-01-01,XMRBTC,0.02625,0.027,0.024,0.02585,15.85,0.4005
2017-12-31,XMRBTC,0.02511,0.0275,0.024,0.02625,17.83,0.4654
2017-12-30,XMRBTC,0.02476,0.02986,0.02384,0.02511,22.24,0.571
2017-12-29,XMRBTC,0.02561,0.02986,0.0234,0.02476,46.92,1.241
2017-12-28,XMRBTC,0.02424,0.026,0.02319,0.02561,23.41,0.5735
2017-12-27,XMRBTC,0.02278,0.02435,0.02278,0.02424,17.92,0.4222
2017-12-26,XMRBTC,0.02461,0.02558,0.02185,0.02278,38.72,0.8933
2017-12-25,XMRBTC,0.02475,0.02685,0.024,0.02461,51.71,1.311
2017-12-24,XMRBTC,0.02622,0.03099,0.0235,0.02475,20.23,0.5338
2017-12-23,XMRBTC,0.02482,0.034,0.02338,0.02622,50.88,1.327
2017-12-22,XMRBTC,0.0245,0.0279,0.02,0.02482,36.6,0.9087
2017-12-21,XMRBTC,0.02654,0.03422,0.02,0.0245,114.12,3.042
2017-12-20,XMRBTC,0.02133,0.029,0.02,0.02654,203.61,4.977
2017-12-19,XMRBTC,0.01995,0.02162,0.01944,0.02133,61.27,1.268
2017-12-18,XMRBTC,0.01767,0.0205,0.0174,0.01995,60.03,1.146
2017-12-17,XMRBTC,0.01767,0.019,0.0165,0.01767,19.2,0.341
2017-12-16,XMRBTC,0.01712,0.0195,0.0155,0.01767,23.45,0.4131
2017-12-15,XMRBTC,0.0194,0.0195,0.015,0.01712,25.56,0.446
2017-12-14,XMRBTC,0.01901,0.021,0.0185,0.0194,45.55,0.8904
2017-12-13,XMRBTC,0.0175,0.0195,0.01741,0.01901,31.82,0.5883
2017-12-12,XMRBTC,0.0165,0.019,0.0165,0.0175,29.99,0.5292
2017-12-11,XMRBTC,0.01592,0.01651,0.0145,0.0165,30.76,0.472
2017-12-10,XMRBTC,0.01765,0.02078,0.01211,0.01592,87.6,1.457
2017-12-09,XMRBTC,0.0165,0.019,0.015,0.01765,20.61,0.3491
2017-12-08,XMRBTC,0.0155,0.01841,0.01379,0.0165,24.07,0.3983
2017-12-07,XMRBTC,0.01877,0.01971,0.0155,0.0155,71.53,1.266
2017-12-06,XMRBTC,0.021,0.02519,0.01797,0.01877,99.32,2.18
2017-12-05,XMRBTC,0.01791,0.02298,0.0179,0.021,21.93,0.4309
2017-12-04,XMRBTC,0.01811,0.01828,0.017,0.01791,14.24,0.254
2017-12-03,XMRBTC,0.01821,0.01873,0.0169,0.01811,19.03,0.3381
2017-12-02,XMRBTC,0.01821,0.01903,0.01682,0.01821,46.57,0.8078
2017-12-01,XMRBTC,0.01782,0.01971,0.01723,0.01821,15.34,0.2762
2017-11-30,XMRBTC,0.01757,0.01912,0.015,0.01782,15.03,0.2592
2017-11-29,XMRBTC,0.01978,0.0218,0.0157,0.01757,39.58,0.7593
2017-11-28,XMRBTC,0.01726,0.02075,0.01726,0.01978,20.08,0.3781
2017-11-27,XMRBTC,0.01909,0.01909,0.01451,0.01726,24.65,0.4176
2017-11-26,XMRBTC,0.01895,0.01911,0.01484,0.01909,20.92,0.3532
2017-11-25,XMRBTC,0.01933,0.02036,0.01789,0.01895,26.67,0.5244
2017-11-24,XMRBTC,0.01962,0.0217,0.01777,0.01933,15.01,0.2928
2017-11-23,XMRBTC,0.02041,0.0216,0.01876,0.01962,72.81,1.447
2017-11-22,XMRBTC,0.01759,0.02176,0.01712,0.02041,53.9,1.049
2017-11-21,XMRBTC,0.01651,0.01855,0.0158,0.01759,19.5,0.3358
2017-11-20,XMRBTC,0.01625,0.01805,0.01578,0.01651,27.73,0.4574
2017-11-19,XMRBTC,0.0168,0.01738,0.01554,0.01625,43.82,0.7318
2017-11-18,XMRBTC,0.01632,0.01755,0.01574,0.0168,27.01,0.4471
2017-11-17,XMRBTC,0.01547,0.01651,0.01505,0.01632,26.72,0.4193
2017-11-16,XMRBTC,0.01661,0.01741,0.01515,0.01547,31.02,0.5074
2017-11-15,XMRBTC,0.01849,0.01886,0.01635,0.01661,44.14,0.7619
2017-11-14,XMRBTC,0.01888,0.01916,0.01749,0.01849,35.43,0.6606
2017-11-13,XMRBTC,0.02043,0.0227,0.01816,0.01888,70.98,1.384
2017-11-12,XMRBTC,0.0188,0.02162,0.01857,0.02043,94.25,1.876
2017-11-11,XMRBTC,0.01591,0.01999,0.01565,0.0188,49.73,0.8678
2017-11-10,XMRBTC,0.01692,0.01749,0.01543,0.01591,100.07,1.639
2017-11-09,XMRBTC,0.0152,0.01718,0.015,0.01692,236.31,3.86
2017-11-08,XMRBTC,0.01389,0.0156,0.01302,0.0152,47.02,0.6574
2017-11-07,XMRBTC,0.01444,0.01478,0.01308,0.01389,159.64,2.186
2017-11-06,XMRBTC,0.01161,0.01444,0.01148,0.01444,51.65,0.6598
2017-11-05,XMRBTC,0.01181,0.01196,0.01128,0.01161,87.48,1.017
2017-11-04,XMRBTC,0.01225,0.01243,0.01162,0.01181,88.46,1.052
2017-11-03,XMRBTC,0.01195,0.01304,0.01149,0.01225,111.49,1.385
2017-11-02,XMRBTC,0.01231,0.01368,0.01169,0.01195,152.63,1.888
